,St,EMAt1,EMAt2,Vt1,Vt2,RSIt1,RSIt2,RSIt3,BBt1,BBt2,MACDt1,MACDt2,CMFt1,CMFt2
2345,1970.37,1977.13622,1978.266491,4006163,4340619,51.23041754,52.07688636,51.02742458,1982.835,1982.803,7.253171318,8.380296238,-0.051443047,-0.106041219
1272,1922.9,1859.671724,1847.145441,3893298,5004551,58.46922383,58.48997235,50.48739097,1855.9855,1856.604,3.409990913,-2.272936465,-0.043983825,-0.002649937
1624,1961.48,1947.176389,1943.057809,3125344,3496936,55.80768356,53.33413683,55.62665389,1932.678,1932.365,-2.255670721,-4.471453929,0.159755235,0.160422135
2278,1961.31,1974.866147,1976.767513,4014278,3966433,45.75013318,45.01679682,52.85765436,1972.0395,1973.3225,-4.416938929,-3.902614086,0.003087603,-0.067005341
1053,2099.85,2082.850334,2077.223741,4247214,4242053,75.46928678,71.52456132,74.79316182,2060.111,2055.1645,31.73511506,31.21967661,0.347327878,0.28315767
281,1915.9,1915.258149,1912.548849,3145473,2645308,51.49462865,51.14707955,48.4599516,1887.84,1890.0965,-4.278808013,-6.061868067,0.035309629,-0.004178113
1629,1948.7,1954.544771,1956.721387,2838394,3325523,47.87895465,59.51925132,52.39603383,1939.9,1940.1525,1.647059771,2.638261479,0.059065379,0.158488003
545,1156.75,1175.30158,1174.044154,4435442,4723440,56.12885837,60.98509538,65.7853175,1160.1465,1156.3905,24.0281769,24.87992111,0.055742219,0.094019525
1206,1843.82,1805.998605,1800.776073,3390964,3109941,42.38541245,36.05128851,34.13999773,1870.152,1885.3375,-79.8032589,-87.43060518,-0.076533149,-0.14211542
2352,2022.1,1998.147212,1996.439925,4239642,4012365,60.689144,63.74948092,63.04224811,1989.075,1988.624,12.28407438,12.27343368,0.099304087,0.19633955
989,1875.42,1885.331113,1881.562471,3693344,3751035,68.11313399,67.54056937,61.55927754,1868.5675,1864.2155,26.10910568,26.11788473,0.254211155,0.186296857
1416,1874.45,1849.62641,1845.58339,3482022,2736286,52.2094352,48.53874461,49.04931528,1853.691,1849.4565,-7.642127838,-10.06976644,0.152638391,0.114564901
1401,1859.32,1840.63958,1837.506154,4213694,3822183,47.46804078,49.66374344,43.46458624,1835.955,1839.0745,-24.18552711,-27.4493453,0.224319062,0.133008133
1299,1864.57,1846.598669,1846.831707,4479557,3886441,49.23374896,50.63775006,45.61931731,1839.9825,1840.908,-2.572979054,-2.655945661,0.035363372,0.020332535
1173,2129.64,2136.708536,2142.703766,2864170,2406908,49.20796871,59.73668413,66.16391803,2100.18,2098.535,17.91038969,21.62939918,0.051461784,0.127223606
1685,1920.74,1900.000679,1896.883052,3841418,3668811,58.61188042,59.64058416,55.52171127,1875.763,1871.2945,10.46393001,9.516440333,0.189831801,0.152376435
2305,1835.28,1896.792236,1904.626066,3864282,3057667,40.46840275,51.64005645,51.30050147,1890.9595,1892.6245,-9.438667156,-6.561182142,0.218055845,0.226331009
2473,2040.94,2036.752117,2035.934809,3059315,3334024,50.18144182,45.66063709,43.83322466,2044.8195,2043.587,-2.125807473,-2.557773818,0.026829318,0.026194615
775,1632.65,1595.130001,1588.545557,2818805,2823313,55.94657112,54.14756351,49.56846853,1592.0135,1589.3985,-2.515405476,-5.804716653,-0.03412517,-0.053542587
895,1661.84,1625.194066,1624.037192,3140948,2993789,44.95363683,46.97526865,42.9174456,1647.405,1652.963,-24.01885038,-26.09881167,0.168601531,0.144569656
264,1872.24,1954.752593,1968.370947,2923238,3042564,39.14935022,42.68129272,45.17170082,1991.4145,1991.9315,-12.53734473,-6.675178471,0.10962786,0.176376381
1580,2013.15,2002.885607,1997.640186,4219577,4170739,64.42767411,58.12870984,56.85523911,1978.959,1975.856,12.61566257,10.89192045,0.037803573,0.05927886
2084,2036.59,2012.527154,2007.035411,3517320,4682845,69.50300096,69.85117517,67.66686224,1997.864,1994.0745,17.99027432,16.55416804,0.022876911,0.02638746
2414,2012.22,2003.59674,2000.96046,3163356,3807979,59.15661881,59.70163878,61.24793339,1981.4655,1980.3215,11.3201276,10.70947091,0.258200459,0.252571782
319,1697.45,1652.967072,1657.67531,3189514,2912500,39.76842496,40.97032626,40.59081445,1668.4145,1675.939,-45.36084502,-46.34352879,-0.032124304,-0.024607387
256,1979.56,2030.856331,2028.115516,3395660,3122483,56.96703361,58.84490207,53.93464681,2012.567,2012.4635,26.80530795,27.31160839,0.131418618,0.197684088
943,1781.13,1777.820189,1775.075786,2906993,3362638,65.34881804,63.57856962,63.59284448,1762.7485,1759.9425,20.40302205,20.45374107,-0.001318434,0.006568191
840,1649.5,1644.027014,1639.868573,3695124,5290021,59.44734535,57.99423296,59.82208775,1623.938,1619.307,8.820144964,7.272472528,0.304467032,0.257527626
991,1870.44,1878.763803,1883.529092,4267663,3721857,50.52501887,56.67824767,68.11313399,1873.418,1871.1445,20.0298286,23.66121206,0.15793424,0.172942324
2002,1966.87,1953.101262,1950.010431,2512733,2775213,54.01566084,45.31338663,45.83356733,1946.861,1944.2745,-3.129730181,-4.877617319,0.06882249,0.013048459
994,1915.71,1880.516703,1876.78486,3484156,4148741,61.46108347,55.60040963,54.39032233,1880.211,1877.6755,17.02567877,16.5490345,0.165449425,0.156964717
510,1016.82,1093.32736,1106.031217,3774197,4133834,37.65509777,41.20543003,42.07390875,1081.114,1089.111,-46.48151567,-43.90498943,0.100728494,0.117894313
55,1389.71,1388.219521,1387.610526,1638848,2137662,46.5847663,45.61140823,35.96410731,1409.21,1408.826,-9.148878985,-9.896227578,0.07715938,0.102407137
1320,2002.64,1983.80635,1978.932206,4527869,6967421,66.13747415,64.12757178,70.92178188,1952.196,1945.1375,34.60319715,34.53491918,0.308247866,0.333683294
495,968.97,1097.362847,1119.185702,6494288,5407078,28.78389016,22.15832463,21.16341059,1235.931,1258.791,-115.243282,-111.945457,0.085838836,-0.004962732
1423,1812.89,1834.467306,1845.373373,3208288,3366879,34.27648944,42.12589732,42.80524236,1851.065,1855.3695,-11.64254466,-7.303559013,-0.039552624,0.069879015
244,1947.98,1981.086908,1998.259555,3544833,3902783,42.22605622,51.8491028,58.36874331,1982.824,1979.564,23.77206278,33.54094726,0.240533537,0.173287786
1330,2003.69,2008.781667,2012.697593,6360099,7179139,52.96430305,61.23688219,58.71728008,1999.4855,1996.955,25.20009119,28.77674822,0.140192612,0.158988157
2388,1968.83,1991.616933,1995.969584,4399366,4430018,45.44674661,47.73118434,64.16225046,1976.7355,1976.5295,5.615375467,7.923654227,0.161308134,0.190423013
1359,1994.41,2022.516895,2028.169538,4667463,5363072,43.93306804,52.44693581,52.37719803,2029.4425,2029.7135,3.299011132,6.219052319,-0.013717532,-0.009347276
2377,1967.13,1960.450807,1958.513209,5235313,5582638,49.32383216,43.87362344,45.15843221,1968.903,1971.2145,-8.497410531,-9.913943704,0.01086641,-0.037240489
1820,1957.83,1934.776788,1935.71163,2323233,2135641,46.88085208,51.26458968,52.73914845,1929.036,1930.702,-4.149920956,-4.107532778,0.095395776,0.169244399
767,1611.88,1602.876227,1602.088721,3978495,2569745,50.6285706,54.38725659,54.85131332,1586.8775,1589.033,-2.369561225,-3.053050851,-0.157076825,-0.074150224
547,1182.68,1171.161554,1171.928566,3815072,3526711,53.53704539,51.78329927,56.12885837,1161.3545,1160.6905,19.53848127,21.15574851,0.026422103,0.000619593
778,1652.73,1611.651879,1606.647852,3546255,3555318,57.45982553,56.16843791,57.40161336,1599.048,1597.0805,5.009968808,2.857736908,0.04335601,0.028591268
1335,1982.15,2013.202294,2016.056137,5547327,5480085,52.36279486,56.50598547,61.88394669,2011.495,2010.1335,19.31327974,22.03180729,0.130002859,0.126055128
1681,1910.81,1886.27682,1881.091669,3119967,3221504,58.81513024,59.56557887,57.96669472,1863.6105,1859.865,5.549655525,3.25322278,0.123630386,0.149978059
161,1783.79,1757.080854,1745.798821,6508694,6132450,81.22409714,81.13071854,77.40685373,1712.3255,1702.5455,51.09087519,49.12750539,0.498033065,0.50626652
1546,1996.67,2000.921949,1999.615716,5007784,6075806,59.57220816,54.93584001,57.43713444,1993.5045,1991.037,16.96874873,17.52688025,0.076143715,0.023374533
54,1390.96,1387.610526,1387.441754,2137662,2117511,45.61140823,35.96410731,31.2921677,1408.826,1408.2565,-9.896227578,-10.44246193,0.102407137,0.029989409
1408,1847.39,1874.714344,1871.50642,3901697,3677417,53.42501523,56.97605259,54.66783066,1848.8035,1845.7805,-1.362779451,-3.260901734,0.305858608,0.347246846
328,1720.89,1693.926741,1690.548239,2837209,2991919,50.86775175,50.86775175,47.52815165,1670.709,1668.4025,-10.16942308,-12.73044109,0.148779953,0.176795004
1140,2091.91,2092.119725,2104.619664,3449734,2685172,35.24690838,38.57148931,37.28796103,2141.137,2150.1435,-18.9207322,-13.98963506,-0.124331483,-0.042160198
1065,2081.74,2089.591982,2093.494645,2908105,3209032,49.70340838,49.02814548,61.80508024,2092.031,2092.6865,14.82215258,17.76361031,0.00874983,0.097206868
1166,2145.3,2084.695508,2075.57451,2734140,2572913,58.19475326,53.94203618,52.82669659,2071.886,2071.309,-1.456110365,-5.966820415,-0.044784679,-0.044857131
1599,2004.89,1981.912887,1979.333528,3676812,3626116,53.26301652,53.2360871,49.97760758,1991.323,1991.849,-2.632848785,-3.96997631,-0.109954942,-0.168159784
155,1729.88,1707.015418,1704.8944,4758782,5032376,71.19296468,76.06001598,89.75099512,1663.28,1657.436,45.97824855,47.91017168,0.418028057,0.407820212
1208,1880.7,1825.099728,1812.875223,4103495,4931705,48.22028902,44.07532704,42.38541245,1841.6695,1853.7275,-61.77331511,-71.77564276,-0.050106394,-0.122997742
1636,1969.19,1974.238914,1969.885339,3264471,2457833,61.01001159,57.49513722,58.00585292,1960.355,1956.979,9.094067146,7.562664175,0.078812194,0.114471138
1592,1959.41,1991.631055,1994.535733,3267901,3042664,44.6902702,40.16131389,46.38615717,2003.867,2004.0345,0.578499819,2.087314436,-0.088082523,-0.049887832
1087,1981.58,1983.674574,1979.720035,3153575,3047504,49.80166477,48.80722129,45.69391074,1985.3475,1988.759,-16.6758938,-19.70491061,-0.086257315,-0.113158158
1192,1801.35,2043.380458,2082.031671,5711053,4809676,22.98127171,27.5556445,33.8469434,2111.0305,2125.416,-36.33497712,-20.17406846,0.095284656,0.084295161
1705,1926.36,1889.55306,1885.555963,3016959,3782937,54.98818732,48.45261887,48.83012905,1895.492,1895.8165,-0.774796402,-2.628733677,0.046454402,0.010247669
2040,1914.14,1915.235695,1915.58585,2975168,3389895,45.38067878,46.45091362,47.59195849,1918.103,1918.5055,-9.619734845,-10.11568227,0.023209595,0.0797389
542,1228.17,1153.418304,1144.337927,4441949,4147598,61.54636183,58.63855242,56.23940486,1141.356,1131.969,18.17307156,15.08843498,0.11463893,0.081317822
1210,1785.83,1841.125437,1835.208868,4425585,5003996,46.85211971,48.28739531,48.22028902,1824.8555,1832.3915,-46.88445277,-53.18569868,-0.064904522,-0.088374119
1935,2031.1,2058.59818,2059.506665,2929358,3772668,57.82420566,61.17654079,64.25173595,2039.4945,2036.911,16.88935039,18.37539955,0.054828401,0.054980453
2324,1971.41,1945.217247,1939.858858,3523255,3553922,63.64802092,59.79085845,58.06817385,1917.1165,1914.5395,14.94238358,13.29575732,0.142447519,0.13999458
1185,2133.21,2154.843286,2154.619571,2995151,2970924,54.50502034,59.17678469,58.16489835,2150.8985,2148.1405,15.29679901,16.17105541,0.293700665,0.281663741
969,1823.88,1791.821195,1786.614793,3870302,3868402,64.02932354,65.50565796,61.81916161,1772.1635,1769.1525,14.11154705,12.50498833,0.112700501,0.190121661
2390,1953.4,1981.022244,1987.473854,4387945,3767690,39.29933676,44.40493853,45.44674661,1976.537,1976.774,0.437488574,3.48763142,0.142931653,0.174063609
814,1615.02,1637.612396,1646.901818,4349563,3822412,34.0556307,35.89160105,34.65765007,1672.932,1677.6725,-13.93859047,-10.2180444,-0.026434522,-0.016306703
1648,1920.68,1965.018163,1972.199977,2717324,3411203,38.81779349,35.45190063,44.53713197,1974.185,1976.5225,-1.084074902,2.320089757,-0.245227929,-0.23095214
2548,2077.66,2071.303468,2070.890905,3925841,8254775,56.99161006,56.10912285,61.24936604,2067.1775,2065.8015,10.19218025,10.70737137,-0.043117104,-0.018625913
1512,1890.18,1890.165362,1892.846554,3493572,4650490,39.9207243,33.42103319,35.46107565,1903.202,1906.3765,-16.91785602,-16.70626102,0.172444689,0.208333712
739,1640.36,1642.858798,1639.274086,3741751,4120557,54.74055472,52.50287158,47.6044717,1661.6085,1662.8255,2.434397174,1.071433558,-0.06168559,-0.017851713
2301,1890.67,1900.197659,1898.774916,4122732,4403173,48.79193675,53.08440713,50.23745996,1893.7575,1894.954,-10.81397098,-12.37160129,0.173486723,0.251473189
132,1582.65,1554.841792,1548.259968,4344803,2545083,73.99517232,70.37116328,68.44681461,1537.5955,1532.58,25.68316405,24.31487571,0.290498256,0.257420748
653,1391.17,1405.471304,1406.876039,4738814,4345537,51.63689084,54.92852066,59.19839664,1401.969,1403.422,10.91873785,12.33717029,0.00126345,0.064343554
1449,1943.22,1927.544645,1923.374566,3579415,3724536,64.34418371,64.41182924,67.67789234,1879.558,1873.389,31.39912766,31.29630296,0.154261364,0.119518712
588,1125.46,1095.919265,1089.227991,5061771,5368805,54.97011079,55.50681647,55.35589198,1084.997,1088.3175,-8.233591202,-12.10309373,0.054553434,0.148392298
669,1430.89,1414.458418,1410.778066,4354169,4567577,59.9252406,61.12222544,59.89171034,1401.849,1401.042,10.1358356,9.00081727,0.129035888,0.135341216
1197,1892.67,1905.615598,1911.336842,4234499,4688542,35.49498041,21.38079669,22.66449727,2033.685,2046.2155,-81.07422475,-82.92632107,0.059744376,-0.008856482
992,1874.69,1877.250384,1878.763803,3678899,4267663,54.39032233,50.52501887,56.67824767,1875.5725,1873.418,18.00307713,20.0298286,0.156129073,0.15793424
1983,1931.65,1935.94319,1935.715009,3990953,4059212,38.35872265,29.49011289,32.4436604,1968.8165,1973.9315,-31.40332636,-33.48566187,-0.047390773,-0.123703613
305,1609.02,1755.675235,1771.700843,2860561,2877088,28.5766772,33.66843171,31.18247993,1819.6615,1828.557,-49.262123,-44.76389728,-0.02425329,0.040823525
1153,2086.53,2080.735783,2081.603735,2095193,2184846,45.35988305,38.99443045,38.50420368,2091.134,2092.5015,-15.43878008,-15.94195295,-0.039084173,-0.077949454
836,1660.83,1623.573457,1615.469781,3678105,3440792,59.368526,54.05463863,50.16490259,1604.8425,1602.6615,0.178633053,-3.723234194,0.215698744,0.193829486
195,1903.41,1887.981297,1894.239363,3156541,3251703,47.17632128,46.40908953,49.45012521,1921.814,1923.0025,12.0901265,16.27770201,0.180259557,0.212529604
1439,1885.88,1842.647876,1841.307404,2579388,2704642,52.58314637,57.29647482,59.82713164,1822.945,1823.421,3.507729842,2.884536161,0.03772407,0.034292978
1019,1895.54,1922.368263,1926.938988,4592144,3233521,46.25732993,54.30824421,53.81797162,1927.1695,1926.227,7.60104705,10.30821351,0.131040674,0.141726907
1819,1930.57,1935.71163,1934.107548,2135641,2004473,51.26458968,52.73914845,52.56406423,1930.702,1931.2445,-4.107532778,-5.252156845,0.169244399,0.184858183
2187,1939.38,1990.10008,1997.620098,4727664,5615743,28.79091869,31.14133101,34.31086686,2019.3695,2025.222,-23.87561078,-21.82529601,-0.120882513,-0.096971883
8,1387.44,1372.435325,1370.934286,2095608,2153189,58.69318799,61.63418511,61.57700673,1360.1125,1357.123,6.404182085,6.059709263,0.227115794,0.138957514
1674,1887.49,1854.492593,1851.855392,3033299,3300283,49.91149649,51.94711224,50.8514716,1839.553,1841.266,-11.82366384,-14.06022936,-0.013689439,0.043105449
1677,1880.35,1864.706792,1863.217191,3196196,3802919,50.62811596,51.61321527,54.51996564,1843.1905,1840.7615,-5.052660276,-6.316013467,0.014021241,0.054848366
1961,2053.82,2049.944922,2050.434905,3942734,3516688,48.68862421,54.86788037,46.52287064,2056.721,2056.9905,-0.529606375,-0.277079423,-0.034939751,-0.043830687
1399,1867.04,1830.943077,1829.899316,3798289,4034443,43.46458624,45.50468685,34.87495638,1842.969,1848.7015,-32.46826458,-35.20487407,0.112895725,0.122564887
585,1127.51,1070.084282,1065.169678,6141091,4579109,48.89725582,44.58139208,40.79341392,1094.0235,1099.357,-23.15363774,-26.94034639,0.118911081,0.065432034
1062,2107.87,2096.754717,2092.697987,3588574,3693605,64.73781005,63.71909073,57.79998288,2089.8605,2086.2845,22.05885525,21.7322563,0.208633621,0.245827827
406,1715.59,1763.723724,1770.995663,3310186,4015145,37.30886796,38.81283162,44.5439522,1794.7385,1799.9595,-20.46901014,-18.22120756,0.064994676,0.145433992
1066,2069.7,2088.164349,2089.591982,2859358,2908105,52.56071388,49.70340838,49.02814548,2091.9905,2092.031,13.12326516,14.82215258,-0.033793387,0.00874983
1564,1936.19,1958.261099,1962.723565,3666872,3453605,38.19992747,42.76990598,44.26844373,1973.5905,1976.5785,-8.174454742,-6.532571304,0.038454548,-0.02063675
1697,1887.85,1907.755796,1905.559306,3021227,3485016,57.11559347,58.07910326,59.51332943,1905.873,1903.5615,8.021697034,7.507979755,0.113580853,0.078155769
769,1524.5,1603.605408,1604.513276,2825601,2870068,48.48320371,52.16755923,50.6285706,1587.6695,1586.986,-1.559904543,-1.371504552,-0.189492194,-0.076803918
1005,1947.46,1923.304356,1919.058657,3126539,4013983,65.67485183,64.91867292,66.3105283,1902.476,1899.851,22.31444209,21.78232876,0.176374894,0.133422887
223,1838.61,1854.186493,1850.299047,3158113,3731006,54.38886327,54.16097563,51.15784227,1837.126,1830.1055,7.383764012,5.988628952,0.174621994,0.192683461
535,1128.51,1147.792383,1148.566246,4364084,4506392,53.87938184,59.9576269,60.2005875,1104.69,1096.6405,22.07183219,23.53291042,0.070426397,0.080274019
1923,2028.32,2014.08898,2010.790976,2658881,2746273,61.82783724,57.62687923,58.15105629,2005.707,2003.978,6.371950431,5.208639406,0.169797293,0.15131782
1293,1866.22,1844.241673,1837.315378,4434740,3233589,54.30222751,46.02999867,45.91320369,1853.7245,1856.099,-4.850657763,-8.357094119,0.096788403,0.057226945
2068,1985.8,1969.648428,1964.441412,3856565,3694977,69.1119256,68.37062022,63.95399949,1958.274,1955.404,12.65505182,10.98718477,0.136306447,0.128186304
1613,1900.06,1935.371575,1937.934147,4152554,3930554,38.01334599,37.31922669,36.60749844,1956.0165,1957.795,-16.95832669,-16.7846216,0.032655334,-0.01988269
308,1692.41,1702.044813,1710.721438,2706329,2721419,33.52817889,27.01912019,23.09609534,1782.5755,1795.399,-63.20176508,-62.94073574,-0.069830706,-0.023020624
335,1663.97,1693.420248,1692.52697,3596856,2635747,49.37075537,45.55580718,45.3829579,1690.47,1690.1045,-6.361235475,-7.283363707,0.138300955,0.155807838
1041,2043.49,2021.716138,2019.137502,3601881,2828716,67.04873361,64.25773751,67.80839641,1998.03,1991.5955,27.61067467,28.21079961,0.339893191,0.345025692
947,1743.31,1761.677669,1765.108263,2785999,3597585,48.19139331,40.152562,51.10976752,1763.9725,1763.583,8.930390987,11.26751511,0.054715405,-0.027038148
523,1105.05,1030.506423,1031.034516,4016050,4022378,44.51916327,41.45010354,43.10427183,1046.371,1051.689,-33.73435958,-35.91505945,-0.035053598,0.022970882
1814,1926.96,1924.75773,1922.295003,2253745,2263812,49.03091431,47.85113894,45.11741495,1933.2765,1933.9305,-12.11414952,-14.09936109,0.097504983,0.121200942
2431,2047.76,2033.338339,2029.531304,3764893,3460820,64.40565034,63.92987604,62.7790777,2022.9115,2021.251,13.41450173,12.4809221,0.128100178,0.15367531
282,1895.05,1915.374849,1915.258149,3285860,3145473,49.64866593,51.49462865,51.14707955,1886.248,1887.84,-3.754429816,-4.278808013,0.055719223,0.035309629
1404,1891.71,1850.686592,1849.025835,4525118,4266353,48.13788864,50.83210397,48.38314522,1832.742,1831.8605,-15.22784031,-17.27259675,0.28145887,0.237097714
935,1770.88,1752.755131,1748.151827,3257044,3615433,65.09416896,63.91620065,64.2125711,1727.7245,1723.9655,18.97786027,18.02296292,0.08376128,0.099369416
24,1422.55,1412.640535,1412.900654,2523521,2979357,58.61036113,68.18681469,66.93828396,1401.5805,1399.2345,13.58183846,14.57245428,0.366468187,0.391609398
266,1799.02,1915.612067,1939.750304,3074544,3317552,31.34120515,37.009991,39.14935022,1981.309,1987.6275,-28.48645936,-18.68089556,0.123267133,0.10994783
2132,2078.64,2117.070435,2120.337198,4269279,4561430,46.63203859,50.45243467,49.23768625,2114.886,2116.899,4.201972962,6.082413843,0.031235461,0.019858274
1786,1967.19,1994.481058,1990.734626,1722312,2077671,57.10745192,53.66744099,52.50401638,1988.334,1990.0105,-1.481067103,-3.411397107,-0.136034201,-0.168248644
604,1300.1,1242.107597,1229.720397,7264308,6186707,72.89948131,71.30562095,70.5317786,1194.6675,1183.3615,41.45412704,38.18711935,0.190969531,0.253720104
708,1613.16,1597.07207,1591.296974,4444488,4436131,65.64537389,59.48574406,65.07087875,1581.388,1578.5535,27.93564875,27.1484175,0.095379853,0.028778111
760,1592.47,1581.03095,1583.04005,2600278,2827709,42.37219732,42.52279099,47.16974751,1601.387,1604.8055,-17.03777766,-17.19943648,-0.037142652,-0.080744873
638,1362.02,1399.17355,1405.203228,6846488,8253711,50.1316466,57.23483223,57.98826615,1390.3615,1389.4645,24.11239559,28.65733497,0.169457075,0.179795168
933,1768.31,1743.672233,1738.028284,3205990,3727637,64.2125711,61.83181741,56.30893515,1720.938,1719.086,17.06739629,15.52211095,0.087258104,0.085477209
2295,1871.69,1884.023323,1881.932951,3153036,4084600,44.90136118,41.37258965,29.7672061,1909.3395,1914.629,-25.84487375,-28.45469367,-0.068060112,-0.066640898
801,1701.8,1685.157143,1685.020953,4337530,3619326,56.17091442,52.08791479,62.30841503,1676.5,1675.45,15.9184669,16.95256401,0.140830201,0.19140403
2161,2061.52,2051.380323,2055.871505,3813070,4084577,40.21546398,39.13289928,35.38184286,2060.284,2061.334,-10.84290458,-9.37336752,0.131314362,0.108683046
2490,1984.43,1996.319794,1994.924192,4338848,7090433,47.09483417,32.74942183,44.03144496,2013.493,2014.135,-14.05144785,-15.53383232,0.046721493,-0.081795162
404,1740.72,1777.723588,1778.522163,3430361,3349375,44.5439522,38.64702785,40.36766731,1805.299,1810.25,-16.07683107,-16.50772753,0.130345917,0.076540794
1162,2062.91,2064.932939,2063.742481,2465323,2941018,48.15085637,51.97500529,45.07615258,2077.288,2078.7855,-13.01048725,-14.48149731,-0.002675484,-0.008297805
31,1390.43,1418.33549,1420.121155,2374068,2375463,52.19888529,54.16587567,58.24174952,1415.1855,1414.6425,10.17476099,11.72266462,0.194766788,0.255795491
1800,1970.42,1955.848347,1954.061313,2893273,2795270,48.44645874,44.22993951,40.04107275,1966.6075,1967.1955,-10.0763038,-11.5823882,-0.015965801,-0.095949687
712,1619.69,1604.527364,1603.629,4112192,5947788,60.73117662,60.85251859,62.47887185,1589.765,1588.142,24.32175122,25.57815968,0.108625882,0.086782547
1571,1981.91,1962.960141,1958.911283,5988381,3360334,56.19241797,55.68583634,54.5863094,1961.777,1961.4315,-2.726330706,-4.842613792,0.101190335,0.051976029
485,1340.28,1346.569147,1341.875624,4609065,3847230,45.72834913,34.56271443,26.17866715,1402.236,1407.7475,-45.95448727,-50.82541209,0.20179936,0.17381019
1967,2026.6,2039.813885,2041.630303,3135242,3253750,43.53029178,44.4638258,45.01914878,2049.202,2051.0225,-4.539471324,-3.929077644,-0.091756902,-0.146716852
141,1628.2,1595.902606,1592.269852,4547775,4505687,71.65273067,73.59842773,70.22056649,1574.291,1569.3615,28.26668481,28.43732174,0.214303835,0.169947217
