,St,EMAt1,EMAt2,Vt1,Vt2,RSIt1,RSIt2,RSIt3,BBt1,BBt2,MACDt1,MACDt2,CMFt1,CMFt2
699,1576.39,1557.359098,1559.892231,5216154,5983137,56.48947816,58.01898178,57.21983966,1550.8675,1548.2715,26.8299362,29.92122964,0.08410881,0.161475229
2032,1915.75,1930.605871,1931.531621,2587759,2564367,44.7407264,40.29815001,44.01393028,1938.7915,1940.761,-8.363251798,-8.486866886,-0.121323634,-0.099641091
1675,1875.48,1860.492122,1854.492593,3829169,3033299,54.51996564,49.91149649,51.94711224,1839.512,1839.553,-8.251042254,-11.82366384,0.042727772,-0.013689439
2285,1890.86,1930.199804,1938.057538,3287683,4302045,33.66011224,38.00772832,33.34367427,1951.5485,1954.2185,-19.59912691,-17.10773785,0.088388247,0.096160931
2368,1968.06,1979.252017,1981.772465,5267176,5091234,41.61689033,41.1220791,45.18012075,1995.366,1997.767,-3.929931672,-2.89545561,0.119713756,0.150682194
914,1698.29,1716.121994,1717.980215,3812782,3469850,54.11395481,62.10946744,61.63449588,1691.6195,1688.294,18.24722014,20.16922191,0.276362955,0.368229064
1824,1978.43,1949.829149,1945.175626,2091478,2260390,58.93699025,57.33553381,52.75892456,1932.716,1929.6945,3.250434199,1.159447722,0.170055372,0.144521136
501,1092.22,1116.823555,1102.451012,7901909,6035729,48.64270888,46.07449514,43.82557311,1151.519,1156.7785,-69.35602971,-80.95604461,0.127970428,0.117583939
1358,1997.08,2028.169538,2027.978324,5363072,5493082,52.44693581,52.37719803,49.70056788,2029.7135,2029.177,6.219052319,6.602536854,-0.009347276,0.005064769
1518,1912.78,1902.271735,1897.176565,5882819,2767516,55.221302,50.28843742,51.17289251,1901.75,1900.469,-6.447287473,-9.33790338,0.272306796,0.239374528
1513,1884.04,1890.168023,1890.165362,3723455,3493572,44.03621854,39.9207243,33.42103319,1901.3705,1903.202,-15.92719278,-16.91785602,0.221023126,0.172444689
1693,1913.03,1894.084741,1896.14135,2975123,2834749,47.8488374,46.36790931,47.35596255,1897.1755,1896.692,3.48205159,4.731565358,-0.040608794,0.0107616
383,1873.15,1857.473337,1851.274078,3559957,3016697,69.82936118,71.11723095,70.66348808,1829.6525,1823.312,35.68206998,35.12281884,0.161358757,0.165536893
2037,1920.95,1913.971701,1911.587635,3087805,2622071,48.68497062,42.08090125,33.87525654,1919.7085,1922.021,-12.25685047,-14.12089656,-0.036788103,-0.093750449
1282,1776.93,1863.534339,1868.773081,4899503,4096203,46.19953023,42.81657321,48.01180356,1858.266,1858.2265,0.005457758,2.561823926,0.031771028,-0.023720471
1229,1666.52,1751.174868,1761.171506,3015415,3541635,41.34776671,46.57596796,46.54036025,1782.224,1790.9495,-37.63231138,-35.51361187,0.004707211,-0.090869838
2034,1883.83,1919.640294,1927.904804,3036879,3134426,33.2935926,41.46672052,44.7407264,1930.8755,1936.0835,-12.09500157,-9.023858191,-0.160468175,-0.109218952
1979,1900.66,1951.824578,1959.156707,3136107,3103420,19.67198921,20.79910138,21.33456653,1994.84,2001.0445,-32.16255791,-30.66570742,-0.138701071,-0.140289777
1313,1972.34,1944.375497,1935.503386,6410473,5010616,67.79074932,63.99936268,63.44935875,1903.0995,1897.655,30.65950147,28.37198704,0.16157281,0.227227901
1394,1834.51,1843.565073,1843.586201,4479457,4170425,38.83458686,39.07569735,39.91166437,1880.715,1888.495,-39.01395435,-41.58583748,0.143712495,0.138043322
412,1666.46,1718.086446,1727.678989,2619083,2853104,29.6620907,30.99871252,36.29033793,1758.1695,1767.0245,-32.10144608,-29.57059531,0.103477261,0.171074939
2452,2015.78,2031.742661,2038.938808,4374248,4228823,37.79673753,34.40996534,48.99168142,2041.5215,2043.9415,-0.710571876,2.712884141,0.105789404,0.102020209
2386,1979.06,1999.72727,1995.748885,4043030,5996809,64.16225046,67.83920006,69.48442822,1975.926,1973.919,10.03882233,8.665399468,0.198042827,0.215980685
2321,1946.12,1934.911874,1929.810069,3446128,3164180,62.33437216,61.83805553,62.70809356,1909.9325,1907.369,12.37893304,10.63298019,0.160474066,0.12784988
2362,1967.81,1994.300879,1998.209963,3526958,3104925,43.47021016,47.25889965,43.35515603,1997.47,1996.7715,3.330314205,5.483828605,0.27608567,0.245920323
440,1568.72,1567.483343,1568.257419,2190171,2766462,45.13588584,47.47393575,38.84057487,1562.566,1561.2375,-20.36009427,-21.51676034,-0.009171293,0.050479209
2318,1958.17,1916.495041,1909.622828,3233523,2750515,60.52541358,53.256096,54.3128544,1903.523,1901.499,5.345347642,2.3638403,0.155569524,0.18775248
1463,1924.7,1908.413766,1903.710159,5976751,7528887,56.59186992,43.92852899,41.56764557,1925.3125,1925.863,5.295707907,3.658982665,0.043227373,0.019216556
385,1835.42,1857.993887,1860.323639,3159791,3363061,57.17557037,65.38964831,69.82936118,1838.657,1834.8765,31.55849835,34.73878162,0.145452641,0.185793754
306,1628.42,1729.010647,1755.675235,3168671,2860561,23.09609534,28.5766772,33.66843171,1807.894,1819.6615,-58.17119304,-49.262123,0.047394891,-0.02425329
2229,2042.98,2017.874574,2013.100035,9580596,7268433,64.95239732,63.03039956,63.02832839,1993.3375,1990.194,21.71403166,20.80629734,0.10850076,0.027843278
1412,1819.18,1847.148219,1853.703378,3194840,3132722,40.05568067,40.08260688,41.30237519,1849.3565,1850.9695,-11.60228168,-9.344663968,0.205565483,0.213405772
834,1634.57,1611.225288,1609.675352,3830436,4034693,50.16490259,51.20756833,49.52576416,1601.684,1600.5645,-6.055970439,-7.278539675,0.17666719,0.156887216
2410,2017.26,1986.577631,1981.645993,3402273,3576431,58.47082809,57.75446269,54.51436541,1973.4195,1970.5805,5.471859014,3.438997612,0.248424132,0.186883264
299,1765.88,1839.743723,1852.515662,2808150,3154773,34.83721648,40.27813505,43.17859744,1869.918,1876.1255,-24.3856421,-19.92738721,0.047180143,0.053618886
816,1567.12,1630.398381,1633.504688,3967805,4381516,40.44933099,40.02616798,34.0556307,1665.0655,1668.417,-15.83654463,-15.16228222,0.036653928,-0.033932964
40,1436.47,1419.416137,1414.335279,2404985,2154486,63.34522919,58.7794522,61.45735029,1416.135,1415.148,7.513858027,5.634080604,0.110314649,0.13158847
689,1565.04,1534.519464,1528.974901,4949130,5898550,75.76768064,79.27246426,79.09154694,1486.712,1480.2895,39.97288758,39.85427518,0.130772156,0.219079936
1178,2154.95,2134.396933,2135.327363,3034602,3290009,52.48147631,52.54372385,55.9002432,2121.8145,2117.7125,12.39947265,13.64438081,0.173107444,0.224911632
868,1739.52,1725.673452,1720.805331,5350403,5222726,62.77185104,55.25196402,51.31835341,1717.763,1714.4345,16.68584607,15.58942066,0.349255664,0.261590298
212,1881.81,1818.870266,1806.788102,3603736,4232712,56.3111241,52.71392867,50.86663873,1811.046,1810.0375,-7.134037327,-13.40840531,0.053318022,0.010581561
729,1644.63,1682.53853,1684.627092,3698502,3436919,56.4896342,62.01899863,58.80865007,1663.5805,1660.5815,27.31780395,30.16735027,0.118677655,0.160851441
182,1983.54,1903.638798,1896.025197,5862894,6349990,73.29158513,72.49413157,78.15503668,1839.194,1831.4885,59.16505743,59.35475495,0.15453837,0.094164241
19,1422.54,1401.146668,1400.090372,2772880,2325307,62.15097325,60.56309136,67.71959431,1388.317,1386.347,12.6732469,12.97566611,0.241563277,0.16296478
1975,1927.21,1985.415414,1995.303284,3428231,2661801,22.22397387,26.70834651,28.38265292,2017.518,2022.9425,-23.4920588,-20.24746525,-0.153508208,-0.161524837
1030,2009.05,1964.34828,1957.183454,3856283,3738553,67.9438457,65.86748014,66.95420191,1938.719,1934.58,19.50564814,17.33993393,0.291487303,0.253863453
467,1392.42,1441.563202,1445.186136,3982835,3927674,42.18500109,35.71889612,47.60301586,1459.7225,1465.53,-31.45355513,-31.88868051,0.020601919,0.027900682
2183,1975.47,2016.048409,2022.581389,3664076,3083274,33.10363654,36.8619798,38.60110334,2040.729,2044.358,-16.9431032,-14.93481696,-0.031565266,-0.009378344
859,1724.47,1714.589431,1710.32486,3625504,3997484,70.29411829,68.49502621,68.36867208,1693.2575,1689.3995,22.9006558,22.36286589,0.214620948,0.10053168
1765,2044.87,2019.161256,2013.248201,2762711,2840750,59.33084406,55.22688382,53.64675399,2008.177,2007.393,3.633805846,1.057943656,-0.094768848,-0.168041353
1691,1880.71,1899.570539,1903.037325,3381678,3124313,47.35596255,45.48994256,54.48523009,1896.1555,1895.837,6.677067434,8.731187286,0.033980183,0.106845148
1481,1981.89,1990.363351,1989.295207,6812235,5969265,60.74616802,60.06136866,61.39952569,1975.7895,1969.7325,20.33244695,21.22132954,0.245566965,0.228311486
1784,2002.28,1988.168987,1985.695429,2305312,2146940,52.50401638,53.46194073,51.78547663,1992.185,1993.6605,-4.903107082,-6.432335346,-0.161832118,-0.067709226
160,1807.85,1745.798821,1732.225226,6132450,5399613,81.13071854,77.40685373,77.03240441,1702.5455,1692.9805,49.12750539,46.00571332,0.50626652,0.496669267
1806,1919.96,1940.623518,1940.506521,2199310,2704950,45.13228002,35.96797793,33.14679459,1948.2195,1951.729,-12.83883319,-13.6946366,0.002939047,-0.003469396
1377,1967.01,1980.58658,1985.952486,5336626,6088214,38.84974511,48.15687181,50.19127346,1986.6105,1990.227,-9.104633641,-7.231775454,-0.079831198,-0.035071931
1451,1942.54,1931.26658,1930.394709,4228017,4075335,60.83300984,63.3811338,64.34418371,1894.31,1887.247,29.47258875,30.87536778,0.070357607,0.106251029
1473,2003.44,1978.740328,1973.48929,6491952,6183895,65.47796098,63.28435934,69.23933757,1941.991,1937.863,27.17190942,26.36430812,0.149128012,0.118924472
61,1383.06,1375.481744,1378.235465,1840149,1909897,38.5490687,38.64665706,37.33469425,1392.1835,1395.8525,-11.63080843,-11.046159,0.069956546,0.018190682
35,1418.38,1399.670839,1403.313247,1869132,1953417,40.97750464,37.22753104,42.72946778,1411.64,1413.103,0.071590074,1.93173447,0.049524142,0.06254943
617,1354.1,1335.318451,1327.878106,7470168,7301628,73.2906073,71.52107538,68.61926281,1301.272,1295.022,46.02598724,45.62283544,0.091378193,0.098274624
2275,1990.65,1977.133939,1972.225926,5023669,5772360,55.76451849,53.93649159,50.70728274,1978.5705,1979.0805,-4.42183382,-7.095556434,0.035746265,9.90E-06
705,1607.94,1587.44832,1584.807946,4263340,4516158,63.361572,68.72613847,66.45438603,1574.6775,1571.448,29.13693898,29.85840117,0.0942363,0.145248556
2446,2066.53,2042.314917,2038.367121,5729669,3426312,62.70011886,53.4059072,50.4628059,2043.8075,2041.7005,6.8112301,5.488327823,0.315737973,0.297462991
2418,2025.05,2010.890847,2007.23548,3386072,3502307,62.35010568,57.73422747,57.09027038,1995.8255,1991.2695,12.03672897,11.06909926,0.241849207,0.239672683
2335,1982.54,1982.273701,1981.932301,4634220,3411730,61.94248484,63.16100036,68.45825604,1967.222,1963.96,19.32384686,20.41265486,-0.017593562,0.021909102
1233,1795.02,1741.826177,1736.356438,2746387,3347317,48.69655876,48.05784809,43.18875885,1764.689,1768.04,-31.93087779,-36.66670361,-0.059160108,0.021734104
1600,1995.99,1986.090544,1981.912887,3415999,3676812,57.04872612,53.26301652,53.2360871,1990.243,1991.323,-0.648229228,-2.632848785,-0.176080709,-0.109954942
2455,2049.7,2029.67462,2028.271203,5250967,3623452,51.23110406,47.7869897,44.25593255,2037.6225,2038.635,-1.679565593,-2.327878927,0.164807785,0.12089382
1500,1918.72,1913.792389,1917.204031,4023820,3972457,38.2936058,41.81106778,36.87775834,1934.79,1939.502,-15.6627371,-14.97436594,-0.239077006,-0.231663238
583,1071.73,1063.711829,1065.641124,4657307,5099074,40.79341392,41.28770411,41.44759354,1105.905,1113.6665,-29.29748584,-30.17954405,0.004812695,0.030902588
2026,1939.02,1929.647223,1926.653272,3245345,2917919,49.30292044,44.4459513,28.78630753,1951.356,1953.127,-12.15336361,-14.22516653,-0.059733687,-0.114196035
850,1691.99,1677.53333,1673.047403,3976197,3896856,63.96131949,61.72019945,59.88805375,1657.532,1652.0215,16.92001077,15.86306878,0.278449083,0.207993175
702,1601.38,1573.163969,1564.484851,5412626,5146832,70.50058649,64.75841376,63.79696799,1563.1905,1558.782,28.41568362,26.35828049,0.149433684,0.140998547
1241,1838.38,1813.507505,1815.378062,3491225,3400113,50.34628574,56.63464518,54.88250158,1769.2895,1771.749,7.224664902,8.160581267,-0.00718139,0.048789875
322,1720.52,1672.467645,1667.1849,3740140,4855155,48.84211397,48.64063548,48.96711307,1661.9475,1662.384,-28.81027458,-33.4940408,0.171811469,0.141833544
1479,1992.68,1988.54303,1986.879259,4962780,6781683,61.39952569,61.46785435,59.73171831,1965.455,1961.289,22.30072034,23.01295048,0.167503195,0.212249621
559,1163.2,1144.823803,1144.351315,3745712,3770350,50.73158026,53.26793066,54.00385257,1155.903,1154.779,2.04084505,1.994276372,0.162549948,0.147631162
2129,2110.89,2123.940506,2127.593952,4390291,3813831,48.21556714,60.16070388,61.17713784,2120.875,2123.49,8.758037423,11.05573365,0.019042025,0.016705891
793,1690.62,1671.946754,1666.570477,2965480,3265296,66.53098003,63.44209937,60.86060281,1655.7085,1650.483,19.70021909,18.4354047,0.467463504,0.440060651
1346,2026.12,2030.125945,2030.769489,5170666,5403368,54.2416049,58.63625158,60.10618904,2020.045,2019.8955,15.38487911,16.71415024,0.028374443,0.07984497
88,1402.93,1427.798649,1439.276127,2325951,2431102,35.26081919,45.61158187,46.56215323,1433.5355,1433.873,5.812381792,11.62714247,0.303060417,0.392855481
312,1624.68,1661.891133,1678.075829,3805151,2753135,30.49094943,34.43145957,32.65803458,1731.608,1744.8275,-66.17201546,-62.82493875,-0.048028068,-0.043408609
846,1681.82,1663.842104,1661.880349,3475963,4418103,58.02328489,62.65547833,60.25733738,1642.902,1638.9635,14.30940478,14.20349598,0.263847348,0.226709185
2222,2021.63,1983.667262,1975.697764,7009929,7617198,62.79757688,60.38805594,57.55569534,1967.1,1960.0575,13.48538668,10.51287863,0.098280666,0.039440959
564,1198.87,1175.633412,1169.620837,4759500,5707915,57.8088654,59.25414145,54.76196997,1155.417,1155.5675,13.74864262,11.73131297,0.091347676,0.135387803
942,1790.17,1775.075786,1773.130406,3362638,3381346,63.57856962,63.59284448,66.07237058,1759.9425,1756.9015,20.45374107,20.8664953,0.006568191,0.036096808
