,St,EMAt1,EMAt2,Vt1,Vt2,RSIt1,RSIt2,RSIt3,BBt1,BBt2,MACDt1,MACDt2,CMFt1,CMFt2
1286,1867.22,1841.165291,1839.7598,4064147,5169130,49.20821585,49.32804726,41.34894576,1860.337,1857.7155,-8.813861358,-9.869626123,0.127028202,0.102197306
881,1663.03,1697.097121,1703.06537,4570590,3835037,40.63555734,42.11024468,32.88978999,1719.873,1721.876,-6.284667859,-3.665232015,0.221234466,0.206644443
2153,2097.89,2069.785136,2068.804055,3924134,5038072,49.9856855,44.98703452,56.34074368,2061.004,2061.226,-4.580298932,-5.446735286,-0.004330623,-0.100505656
2020,1920.36,1953.142637,1960.127667,3634701,3436346,34.79254544,32.28180209,40.46867172,1965.54,1966.7115,-5.020570143,-1.984380215,-0.053783582,-0.088402745
188,1906.71,1942.515905,1955.692772,5172241,6170072,50.66164267,67.16944389,79.32558748,1902.318,1895.7445,53.29865814,62.95832207,0.227242782,0.278861183
755,1576.79,1584.902565,1587.667579,2543082,2043753,41.41896455,36.15391876,40.81906525,1617.3145,1621.031,-20.79680742,-20.66607156,-0.035708387,0.015500744
1647,1932.7,1972.199977,1982.944416,3411203,3405007,35.45190063,44.53713197,55.96254444,1976.5225,1978.1525,2.320089757,7.53238589,-0.23095214,-0.193510105
1040,2033.32,2019.137502,2018.459169,2828716,3174378,64.25773751,67.80839641,71.74810648,1991.5955,1985.263,28.21079961,29.69967473,0.345025692,0.361352288
1275,1912.39,1884.649502,1876.922724,4028039,3834296,58.03485071,55.98925449,59.23236029,1856.754,1856.1595,13.47952193,10.56026212,0.095918611,0.029212557
1221,1800.55,1823.749213,1816.964593,2975845,3212380,50.54024982,48.77028625,46.92889296,1814.9485,1807.7695,-23.53772342,-28.55867758,-0.01526867,-0.062983356
2441,2039.74,2040.969429,2042.884857,3169695,2881845,50.70894178,53.38430696,56.28638617,2036.6025,2035.7945,8.742591454,10.26488275,0.160661027,0.08401442
860,1710.3,1716.385898,1714.589431,4525310,3625504,65.10273136,70.29411829,68.49502621,1696.344,1693.2575,22.31834697,22.9006558,0.196495963,0.214620948
1659,1783.45,1853.959217,1870.254598,3322405,2209366,20.04919467,21.83201742,24.44821106,1915.547,1925.514,-40.21088941,-34.94645794,-0.343432982,-0.309232226
2474,2040.6,2037.51355,2036.752117,3219405,3059315,50.35837693,50.18144182,45.66063709,2045.581,2044.8195,-1.722462816,-2.125807473,-0.026306006,0.026829318
1642,2001.05,1984.579789,1981.130853,4356867,3626328,60.83411795,61.30057534,57.14532271,1973.124,1971.3165,10.79149968,9.835292537,-0.087985047,-0.003293442
776,1627.78,1601.951819,1595.130001,2670381,2818805,57.40161336,55.94657112,54.14756351,1594.8065,1592.0135,0.719757474,-2.515405476,0.011137223,-0.03412517
2348,2014.71,1983.988478,1976.890362,4735195,3873187,66.64440566,55.35426811,50.42451263,1985.359,1983.3075,8.740990428,6.095174708,0.135184275,0.069391888
2213,1947.1,1956.85334,1959.567415,8569894,6963717,48.75398811,56.22972428,53.13017568,1936.3025,1933.775,3.385930444,4.610230022,0.115154164,0.268307064
1611,1922.21,1941.428402,1946.090269,3329490,4073837,36.60749844,37.45568632,43.8354007,1960.6125,1962.999,-16.15280716,-14.93223227,-0.076441255,-0.134943547
1470,2007.88,1961.27289,1951.564643,8552698,8816940,68.78554159,68.39860105,70.01350521,1931.839,1928.752,23.76783041,20.6458209,0.168251678,0.092922957
1981,1915.28,1940.256123,1942.521928,3446692,3620778,32.4436604,17.10947849,19.67198921,1980.8585,1986.7425,-33.44797865,-34.41823783,-0.16138379,-0.227819389
637,1372.04,1405.203228,1406.159501,8253711,6768367,57.23483223,57.98826615,62.81040649,1389.4645,1387.8595,28.65733497,31.10302362,0.179795168,0.17322254
1175,2145.2,2134.450012,2135.423347,3074177,3060869,53.03691339,52.95630478,49.20796871,2106.5075,2102.3355,15.03001362,16.38079091,0.163966224,0.078625637
1271,1916.04,1847.145441,1831.804427,5004551,3345534,58.48997235,50.48739097,51.70177369,1856.604,1854.293,-2.272936465,-9.507611969,-0.002649937,-0.03030417
1856,1997.02,1991.222556,1989.840901,2181261,2324467,60.52629683,66.73878007,63.75094151,1970.716,1966.839,13.80055635,13.98701462,0.314456902,0.258239741
555,1157.98,1129.395528,1137.394535,2681888,3468274,42.67601732,45.92398919,43.72558193,1148.6445,1151.19,-4.517583654,-0.861170118,0.111536338,0.078263321
381,1888.88,1842.917207,1833.407697,4147953,2976925,70.66348808,63.64333541,63.45950559,1815.9765,1809.0265,33.54075183,31.35635719,0.172329826,0.112345216
1391,1849.91,1841.834942,1845.760485,3864895,4079010,33.14198033,30.39801672,28.76065665,1901.6235,1908.617,-47.87187945,-48.97958399,0.05375806,0.03490046
2374,1960.51,1958.464177,1963.082883,5170760,3995136,33.12461474,39.28489249,34.39743445,1977.045,1980.9355,-11.09538324,-9.567587987,0.046058564,0.122320052
1204,1778.95,1805.626312,1814.747714,3981820,4125611,34.13999773,32.86942372,34.2401385,1904.1825,1924.669,-90.74724563,-92.19739769,-0.148205324,-0.074271697
1695,1920.11,1902.325818,1897.529333,3633255,3626042,59.51332943,56.668459,47.8488374,1901.33,1899.509,6.491591814,4.712978961,0.035753263,0.024770281
717,1653.4,1623.514317,1620.981943,4323982,5146573,61.96566048,68.071111,66.80114689,1605.319,1600.9265,24.90994435,25.39279363,0.189357502,0.162890152
1288,1842.02,1847.86569,1845.90251,4347454,4663319,50.36997468,51.90649642,49.20821585,1866.949,1864.878,-5.119741738,-6.312349234,0.083636659,0.143583672
2117,2097.38,2117.106645,2124.125899,3095045,4232465,43.9441824,45.66183933,50.17472769,2125.8785,2124.5655,14.57570357,19.0462162,0.246206461,0.302756041
1390,1824.17,1845.760485,1852.713926,4079010,4475644,30.39801672,28.76065665,31.09067624,1908.617,1915.9925,-48.97958399,-48.69335111,0.03490046,-0.056432209
811,1602.43,1667.774073,1673.40609,4796118,4465378,42.17719603,36.77994792,39.1545205,1686.1745,1687.677,-1.032136019,1.765294278,0.060723711,0.032719584
2292,1840.53,1891.81342,1902.116403,4072987,3353215,30.47571199,38.02376028,34.19122635,1927.3185,1933.812,-27.45412065,-24.37463795,0.025414149,0.085590604
995,1919.41,1886.915485,1880.516703,4081704,3484156,65.45553343,61.46108347,55.60040963,1882.955,1880.211,18.67289945,17.02567877,0.162968024,0.165449425
1483,1948.22,1987.044061,1988.822742,5168734,5083089,54.17757453,55.30014071,60.74616802,1983.295,1980.822,16.35137918,18.34494695,0.148467664,0.224325946
1435,1881.99,1812.451077,1805.486872,3372042,3976070,53.88897237,51.07354323,40.2651103,1822.743,1823.136,-11.20214264,-15.19962279,0.044020728,0.030634592
1557,1939.71,1977.63877,1984.516274,4018305,5583925,38.60407959,43.51586201,48.66424773,1992.8315,1994.6095,-0.795274979,2.495482379,-0.012942404,-0.048524568
1360,1986.63,2017.40655,2022.516895,5437360,4667463,43.30047484,43.93306804,52.44693581,2027.911,2029.4425,0.760642554,3.299011132,-0.066901279,-0.013717532
1803,1910.34,1953.613693,1956.514513,2792367,2293853,40.80163244,42.94389175,51.0221815,1960.4445,1963.496,-9.266812954,-8.565066461,-0.051732797,-0.072075394
2332,1995.12,1977.905042,1973.703941,3837524,3232603,69.45733772,67.62724741,68.91073211,1956.243,1952.2205,21.15839469,20.5162911,0.010533082,-0.022937968
1365,1999.86,2003.919845,2003.784255,3829378,4456823,48.24946732,42.47973189,44.22494465,2016.1895,2018.0705,-5.01624892,-5.280365555,0.060934659,0.064424603
1336,2000.76,2007.556422,2013.202294,5112880,5547327,47.96940476,52.36279486,56.50598547,2011.523,2011.495,15.51063531,19.31327974,0.121122938,0.130002859
2027,1946.61,1931.351364,1929.647223,3007973,3245345,47.89583474,49.30292044,44.4459513,1949.2965,1951.356,-10.71872185,-12.15336361,-0.105407406,-0.059733687
1542,2011.25,2000.076649,1997.440349,3788621,4910144,63.55204116,66.83730929,72.26585756,1982.579,1978.983,21.54474097,21.6846484,0.146159143,0.142781306
246,1976.75,1967.484294,1975.06747,4811276,3711711,47.04517898,49.01604322,42.22605622,1986.31,1985.0905,14.53586179,19.37100442,0.179991491,0.240552036
912,1732.03,1714.858041,1711.528717,3037116,3137748,61.63449588,65.10526007,62.3472992,1682.8315,1676.7145,19.85789731,19.39467359,0.372742177,0.392260827
104,1439.74,1442.612064,1440.252523,2598675,3126135,58.62480984,57.47030479,56.69525711,1429.6395,1430.4795,7.726578503,7.099882632,0.083080226,0.094817798
851,1700.19,1680.161815,1677.53333,3396071,3976197,61.57696199,63.96131949,61.72019945,1662.4025,1657.532,17.09818457,16.92001077,0.254928279,0.278449083
2314,1918.57,1902.436548,1900.193559,2816006,3268106,52.51326992,52.93535016,53.44040447,1896.879,1895.224,-1.110568955,-2.371544483,0.264694572,0.316300506
1301,1859.27,1854.559605,1849.866184,4750327,4763414,54.69817077,52.73356883,49.23374896,1843.152,1840.3235,1.19847469,-0.96139007,0.151056344,0.091909945
1141,2100.24,2092.081593,2092.119725,2966954,3449734,46.08038902,35.24690838,38.57148931,2135.4175,2141.137,-18.09807917,-18.9207322,-0.070297099,-0.124331483
628,1414.52,1385.709687,1381.754061,7706822,6815994,66.13491983,69.7814222,69.37359736,1360.146,1356.7725,40.39348964,41.21575066,0.162093289,0.15540447
2395,1925.24,1981.739071,1980.63442,4553897,4074349,52.22709825,54.49984194,51.17943326,1983.968,1982.658,0.727099811,0.272027643,0.221531141,0.22962276
805,1722.01,1699.096448,1695.700103,6957373,3843787,63.00251023,61.96376133,62.57553314,1687.1605,1683.7935,17.77626499,17.37869635,0.140325973,0.186727585
2291,1845.45,1902.116403,1904.888937,3353215,2769375,38.02376028,34.19122635,34.26507575,1933.812,1938.228,-24.37463795,-24.58890349,0.085590604,0.046644742
707,1623.06,1591.296974,1591.17408,4436131,4554623,59.48574406,65.07087875,63.361572,1578.5535,1577.21,27.1484175,28.92648354,0.028778111,0.056098719
1224,1735.71,1771.037728,1797.332779,4242622,4118366,33.82365435,36.73289528,45.02184848,1807.6815,1813.275,-41.13649996,-31.64385674,-0.081761507,-0.086391907
2038,1917.14,1915.240483,1913.971701,3119151,3087805,47.59195849,48.68497062,42.08090125,1918.478,1919.7085,-10.9558816,-12.25685047,0.00644038,-0.036788103
1485,1933.26,1971.458752,1979.985141,4641094,4493897,39.79582761,43.81860176,54.17757453,1985.1255,1984.471,7.503252175,12.1445511,0.140016302,0.162294228
1290,1825.74,1842.860503,1846.802838,3786573,5299193,45.80602976,48.22470654,50.36997468,1865.1045,1866.224,-6.725560951,-5.298072141,0.051900388,0.051454836
2341,1962.74,1985.056351,1986.408874,3633172,3922582,54.42292564,52.25922264,63.87730769,1980.8255,1979.7705,13.7843615,15.39008644,-0.051647774,-0.126358117
2218,1978.25,1961.063435,1959.148643,10309765,6789779,53.4099233,55.62841754,52.49003083,1945.56,1942.837,4.972582186,4.292863892,-0.015438898,0.105918714
1111,2121.92,2103.039216,2106.070153,3111382,3160662,56.55743762,67.2196439,69.27068342,2065.0365,2056.7625,31.88090794,35.25011062,0.371367526,0.399665967
2313,1912.53,1900.193559,1897.076572,3268106,2678589,52.93535016,53.44040447,53.41726252,1895.224,1891.5395,-2.371544483,-4.118585328,0.316300506,0.290266084
387,1800.58,1849.171445,1853.889544,2990620,3572592,51.68226683,53.74711918,57.17557037,1842.4265,1840.404,23.84033042,27.74273798,0.174081779,0.166445152
660,1394.53,1386.347843,1384.929586,4491738,4364794,51.18237071,44.22639286,43.38516843,1395.9095,1395.8815,-0.407203315,-0.945577454,0.047393213,0.089485681
2461,2043.63,2049.345721,2045.040325,4161687,5464503,59.50534946,55.00146536,58.78529551,2041.9655,2040.147,6.23135314,4.592434081,0.087112885,0.097580326
2476,2047.74,2037.152046,2038.074723,2603547,2760011,47.33236678,50.23029672,50.35837693,2044.9765,2045.8115,-1.762383848,-1.413945346,-0.072348606,-0.10615743
12,1396.69,1383.1114,1380.307267,1685121,1975351,62.63895417,64.87304239,57.52932386,1371.5345,1369.178,9.470338168,8.720325399,0.230097298,0.20198581
2284,1894.84,1938.057538,1942.599213,4302045,3930420,38.00772832,33.34367427,37.50345127,1954.2185,1955.7895,-17.10773785,-15.99839781,0.096160931,0.007364787
792,1696.14,1666.570477,1662.970583,3265296,3180348,63.44209937,60.86060281,66.40833555,1650.483,1644.8305,18.4354047,17.91419936,0.440060651,0.438340039
143,1646.59,1609.248522,1601.77486,5293156,5127856,77.70616564,75.05446674,71.65273067,1583.9735,1579.047,30.56259844,29.08323211,0.296521834,0.223535276
268,1855.33,1872.316507,1894.413509,3266721,3062213,28.71880703,30.72221172,31.34120515,1959.6635,1972.4225,-44.41231897,-36.48003261,0.016231904,0.08997585
179,1949.51,1874.721838,1855.120024,5075699,4455373,82.41875091,78.00298551,75.91242826,1818.2145,1808.681,56.82924727,51.26998446,0.255204893,0.220932953
1168,2171.19,2107.72096,2095.714507,2848849,2904592,63.58318952,61.20680939,58.19475326,2076.5795,2073.4775,8.929776891,3.654857457,0.002852909,-0.03755652
2272,1981.19,1964.711074,1962.353535,6777293,3795744,48.99308413,49.71510185,47.38031929,1981.3925,1982.1195,-11.78625464,-13.64565439,-0.045085742,-0.085094668
871,1749.55,1733.87117,1729.798096,4205657,4632070,62.67118757,58.89725795,59.81901823,1725.2955,1722.285,17.0779382,16.34297202,0.283006192,0.288363621
346,1655.3,1628.889365,1625.155891,2839349,2434141,48.04223339,43.94189235,43.72738853,1658.461,1660.499,-22.77326977,-25.94580397,0.029091384,0.022673094
1844,1977.97,1943.952584,1939.428714,2489456,2251605,55.95792149,48.85387229,50.25753848,1950.743,1951.066,-1.741682723,-3.941273966,0.049470052,0.036141636
916,1671.82,1708.036211,1712.879814,3276617,3417348,47.96395351,51.33690859,54.11395481,1696.234,1695.014,12.70235034,15.77799117,0.317972013,0.333655094
1594,1948.71,1979.417648,1985.772681,2628646,3328961,36.54107326,38.8484769,44.6902702,1998.855,2002.546,-4.926919629,-2.137847812,-0.234086002,-0.140224539
2496,1966.05,1982.546692,1984.317067,3069566,2721725,42.05609692,43.53581198,43.25633243,1996.288,1999.209,-14.78418484,-14.91674252,-0.076441461,-0.085682595
1235,1823.1,1762.043639,1751.497781,3553470,3999852,52.83317247,51.45131264,48.69655876,1761.9365,1762.108,-19.1517875,-25.57670226,-0.024083052,-0.119120834
567,1192.44,1181.390396,1181.734929,4881113,4698456,53.16541835,55.28095793,57.05262497,1158.5905,1157.984,13.8985623,14.88191327,0.171482165,0.197123711
873,1728.42,1736.210618,1736.721866,3998097,4323780,55.60599337,61.60704852,62.67118757,1729.8165,1727.7635,15.93660257,17.24775001,0.34711589,0.278573902
1809,1907.89,1921.144857,1927.772603,2440287,2509756,34.72403013,33.14262697,39.76945833,1939.7955,1942.8935,-18.81596959,-16.88178907,-0.042152109,-0.01421411
353,1742.19,1675.640009,1669.726678,3203976,2917211,57.65509889,58.08838269,57.72214121,1651.429,1650.1255,3.505683671,0.712864838,0.179230545,0.200492164
964,1779.22,1770.487784,1766.653958,3168557,3281072,58.65003489,60.34102771,57.31299681,1758.376,1758.0455,7.224021857,5.856585839,0.086942673,0.086051438
84,1454.6,1450.063463,1445.626455,2617565,3105668,71.39778702,71.35948715,70.25742023,1424.255,1419.32,19.48665492,18.57871369,0.381832479,0.335659157
293,1863.9,1881.535674,1887.936935,2536684,2470859,42.63244324,42.72999409,49.05297121,1898.897,1901.5605,-11.58166321,-9.372832089,0.00978699,-0.004871327
771,1569.72,1583.109405,1589.222606,3114923,3899513,41.42912438,33.17039329,48.48320371,1584.6855,1584.86,-9.896299459,-7.674236109,-0.212137729,-0.195012898
677,1488.99,1429.446598,1418.54362,5050425,4036765,66.41493183,59.12916669,57.36731713,1411.1165,1407.1765,12.83593887,8.558517916,0.105652499,0.1018357
1013,1940.96,1918.454375,1916.364236,2714250,2932918,56.03235105,47.44826638,48.02014756,1920.324,1917.6655,10.52282425,10.3995785,0.175435667,0.171585334
2376,1969.17,1958.513209,1958.836144,5582638,6568744,43.87362344,45.15843221,33.12461474,1971.2145,1974.343,-9.913943704,-10.34473414,-0.037240489,0.046382838
2051,1949.26,1936.43383,1933.192459,3910343,4009301,57.94114088,62.48863273,59.95136257,1919.5795,1917.808,4.471119097,3.094213652,0.172594737,0.169273765
548,1111.34,1173.255817,1171.161554,3588773,3815072,55.89663714,53.53704539,51.78329927,1165.2975,1161.3545,19.24291883,19.53848127,0.100539961,0.026422103
2513,2036.87,2008.086536,2001.887988,3833641,2898042,63.32531841,61.09102218,60.43804775,1988.821,1985.3985,6.609903614,3.970252874,0.114898345,-0.032649139
461,1454.5,1453.587374,1448.462346,3991302,2984815,45.29396763,26.51129848,29.36798144,1497.152,1501.7555,-38.90162732,-43.70559552,-0.082903742,-0.115702243
2524,2026.46,2032.765815,2034.604885,3565901,3840331,52.45781181,63.26812077,61.42261215,2021.427,2019.3765,10.86289742,12.40671762,0.065997364,0.083866073
533,1179.61,1141.667634,1132.933774,6850253,5577621,60.2005875,59.63549708,58.97706107,1086.167,1077.305,21.46129884,18.36653208,0.050067546,0.107422744
1176,2130.48,2136.404555,2134.450012,2721028,3074177,55.9002432,53.03691339,52.95630478,2112.171,2106.5075,15.00738169,15.03001362,0.216274573,0.163966224
106,1452.55,1443.700803,1442.089871,2830806,2979726,56.60035579,52.62650378,58.62480984,1430.577,1428.8965,7.339848894,7.05340201,0.083497989,0.101076828
2114,2104.58,2137.46659,2138.630277,3556205,5091296,61.70476045,60.14857978,67.98673179,2119.4595,2115.119,28.40380634,30.90190753,0.250753833,0.303438257
1722,2011.8,1995.239833,1992.555352,2555531,2947529,67.58160024,65.33851746,69.71099696,1965.73,1959.757,28.40112232,28.96533516,0.359314972,0.346450565
681,1524.05,1466.510186,1458.492449,5330119,6428533,70.32707484,69.29402086,68.8900844,1434.6425,1429.2395,25.13451174,22.86353071,0.129619424,0.131804953
473,1476.33,1465.176661,1457.07592,4190727,4985286,54.01235393,53.25741293,51.33933175,1447.274,1446.8885,-10.71852981,-15.47025491,0.173069097,0.15120361
1892,2011.8,2001.074507,2003.52662,2096102,2220917,47.08713283,49.32755264,55.19049474,2001.736,1999.764,4.195978269,5.656288193,0.217171001,0.295020797
758,1572.73,1585.331172,1583.222544,2632729,2769401,47.16974751,43.9458711,42.51225267,1609.1185,1611.832,-17.23094376,-19.26969022,-0.058091572,-0.067931916
1899,1992.03,1999.462794,2001.678971,2168501,2365974,46.31549999,51.13571543,47.80653528,2004.7145,2005.997,1.434689429,2.612151857,0.105263542,0.188463379
2497,1983.47,1979.547293,1982.546692,2235130,3069566,39.965931,42.05609692,43.53581198,1992.2035,1996.288,-15.19230422,-14.78418484,-0.130743933,-0.076441461
1597,1993.44,1976.198757,1974.531814,2988489,2762996,49.97760758,47.89025019,35.9758313,1992.1775,1993.4685,-5.610746696,-6.6316464,-0.194096744,-0.240157773
1006,1967.85,1927.696291,1923.304356,2988188,3126539,66.80284478,65.67485183,64.91867292,1906.447,1902.476,22.87989337,22.31444209,0.235161246,0.176374894
3,1364.55,1361.925132,1363.217383,1597190,2050342,49.60018704,56.73571973,59.52942266,1355.2505,1355.4465,2.822194301,3.53882949,0.012516364,0.063149308
1585,2003.35,2008.055108,2008.509576,3120583,3864772,54.62260186,54.07920623,60.95865103,1994.639,1991.148,11.28319843,12.20667186,-0.036370184,-0.104861323
1550,1974.27,1994.419552,1998.190564,4576177,5462197,47.92651818,49.97711567,58.60163423,1996.737,1998.003,10.11976719,12.64910206,-0.07582818,-0.006321117
2375,1957.06,1958.836144,1958.464177,6568744,5170760,45.15843221,33.12461474,39.28489249,1974.343,1977.045,-10.34473414,-11.09538324,0.046382838,0.046058564
458,1426.43,1465.331406,1473.87394,3671031,3733707,29.42941096,23.00892276,23.74950733,1517.3505,1522.783,-41.10231549,-39.6058048,-0.104451327,-0.203527402
1200,1710.7,1868.115786,1895.501516,5038353,5033538,27.28875141,34.68503092,37.28788019,1987.0815,2007.0895,-84.27514309,-76.69206684,0.024024459,0.082978412
2340,1978.97,1986.408874,1989.261957,3922582,3350740,52.25922264,63.87730769,67.83049476,1979.7705,1978.8735,15.39008644,17.76553775,-0.126358117,-0.070459384
589,1163.88,1101.290308,1095.919265,4360088,5061771,54.83220797,54.97011079,55.50681647,1082.4965,1084.997,-5.153569663,-8.233591202,0.080428098,0.054553434
2329,1992.12,1965.250578,1960.197373,2915776,2944608,67.92141022,64.60663662,63.27964537,1944.3805,1939.178,19.07249616,17.88352723,0.071141705,0.060589858
145,1657.91,1621.223721,1616.037881,3750340,4473343,77.05630275,78.33301394,77.70616564,1593.418,1588.4675,32.01354849,31.66930883,0.319695721,0.263690354
15,1410.75,1393.723464,1389.542012,2367465,2053713,68.45865049,66.77752568,62.99408568,1379.2505,1376.3365,12.40435846,11.20014173,0.258468977,0.271863179
1101,2091.38,2025.84677,2015.561608,2504666,2853634,64.05985709,61.62317814,61.259039,1993.032,1986.3905,12.79222193,8.535590954,0.345153087,0.271709617
822,1601.05,1595.026614,1595.330305,2922609,3937558,42.23767402,43.06415471,35.20935338,1630.315,1635.722,-24.05631834,-25.35521183,0.048789173,0.062895058
1812,1932.06,1920.125004,1919.41945,2079593,2729620,45.11741495,44.87235039,40.35599291,1934.2545,1935.395,-16.0432586,-17.39909493,0.074982281,0.016512937
1761,2015.98,2004.924356,2004.634213,3509850,2926657,49.42581157,46.07092923,52.12060016,2011.9955,2013.4035,-2.945319867,-3.250973509,-0.086465797,-0.121500097
1474,1991.41,1983.231177,1978.740328,4829691,6491952,65.67423771,65.47796098,63.28435934,1946.2695,1941.991,27.58035021,27.17190942,0.171515488,0.149128012
216,1884.9,1851.604447,1843.336547,4472943,3828649,57.70667333,54.72802039,56.17569414,1811.8395,1812.5695,8.350765839,4.750351832,0.021702376,0.008910099
1113,2140.5,2112.760797,2106.472086,3717322,3480855,65.93043522,62.81828597,56.55743762,2082.3355,2073.234,32.31997604,31.47209208,0.407122691,0.396394988
330,1711.62,1705.618397,1698.829152,2574372,3065666,55.00005668,52.67891033,50.86775175,1677.582,1672.133,-3.411153864,-7.108916966,0.148097145,0.087766016
352,1702.25,1669.726678,1662.112607,2917211,3504671,58.08838269,57.72214121,53.22566175,1650.1255,1648.5125,0.712864838,-3.039320142,0.200492164,0.194954313
795,1683.45,1680.792455,1675.341889,4260401,4088541,67.4971271,64.12207433,66.53098003,1663.5175,1659.4895,21.22624995,20.02632473,0.405730952,0.392546964
1579,2026.49,1997.640186,1996.218005,4170739,4334096,58.12870984,56.85523911,60.91487185,1975.856,1973.452,10.89192045,10.81918893,0.05927886,0.116181282
1907,1999,1991.937323,1989.654506,2011281,2188450,53.08026731,48.29608157,50.58233226,1995.0775,1995.58,-1.490078641,-2.62056398,0.07531633,0.009097436
324,1704.36,1682.42363,1681.204437,3216094,3628344,47.68060195,52.17901694,48.84211397,1659.4555,1661.796,-20.56637072,-22.87546886,0.102243842,0.18087151
1388,1808.62,1862.512576,1870.028704,4283707,4141305,31.09067624,22.50428134,17.0947267,1923.7325,1930.9295,-47.02411058,-46.25305651,-0.065465745,-0.092345478
1433,1829.16,1800.226177,1804.171994,4095615,4680217,40.2651103,36.59938632,40.96665234,1824.3785,1826.214,-18.59117568,-17.89572243,0.02069539,0.001025041
1634,1981.09,1967.395414,1964.054395,2743869,3222024,58.00585292,59.61306873,55.55317442,1953.262,1949.1435,6.795198359,5.580357286,0.169146624,0.156133123
2148,2085.53,2056.922702,2051.527747,3297994,2669624,53.23488109,43.16381482,39.34425288,2066.937,2070.052,-13.23162434,-16.59928221,-0.251069856,-0.249697369
493,946.45,1157.571414,1206.198395,4431570,4015118,21.16341059,25.52967111,29.91340376,1285.285,1313.429,-100.7410993,-84.19093938,-0.065524637,0.026087712
1683,1917.05,1892.401508,1890.737398,3375856,3201577,55.52171127,59.084829,58.81513024,1868.193,1865.985,7.861187101,7.381337527,0.062735717,0.098401378
2169,2065.07,2069.093611,2070.063302,11608244,7274072,48.79407293,54.34665161,51.55256091,2068.4525,2069.4925,-0.305513828,0.041594537,0.118901402,0.189002924
270,1834.69,1867.512042,1869.228051,3383118,2909189,42.2548462,41.64483936,28.71880703,1939.655,1949.284,-42.01122447,-43.54374197,0.071444047,0.030670828
111,1484.15,1461.316301,1456.711034,3284128,3539887,66.14103935,66.89033676,61.00341828,1446.2215,1443.314,12.52384181,11.13634638,0.12533729,0.139732562
39,1442.28,1414.335279,1411.352007,2154486,2446289,58.7794522,61.45735029,57.74496261,1415.148,1414.055,5.634080604,4.631250793,0.13158847,0.200287145
2550,2065.08,2072.959346,2072.459201,2718090,3153154,57.39719964,58.85625732,56.99161006,2070.2675,2068.963,9.595610365,10.03136464,-0.0466457,-0.040152637
2370,1946.78,1973.492176,1977.217105,6962730,5975827,37.23954827,41.70291481,41.61689033,1990.415,1993.0335,-6.124643374,-4.683667257,0.064773734,0.089215456
1595,1977.67,1973.834439,1979.417648,2596166,2628646,35.9758313,36.54107326,38.8484769,1995.5295,1998.855,-7.224261711,-4.926919629,-0.246715733,-0.234086002
2412,2016.89,1997.420563,1992.156243,3800915,4778081,61.24793339,60.37857331,58.47082809,1978.612,1976.6125,9.628676796,7.679464283,0.298546669,0.289963927
1089,1971.23,1978.247607,1983.293742,2671744,2883872,41.68521338,46.07874022,49.80166477,1979.4995,1982.1475,-16.83262512,-15.69936047,-0.043772202,-0.075742679
2021,1904.13,1947.182157,1953.142637,2944212,3634701,34.43006608,34.79254544,32.28180209,1964.3765,1965.54,-7.449829258,-5.020570143,-0.018345365,-0.053783582
6,1383.88,1368.057461,1364.574675,2183462,2332519,61.57700673,57.93688664,53.67957323,1355.529,1355.0535,5.054368182,3.712942027,0.093794376,0.049505014
