,St,EMAt1,EMAt2,Vt1,Vt2,RSIt1,RSIt2,RSIt3,BBt1,BBt2,MACDt1,MACDt2,CMFt1,CMFt2
600,1233.36,1198.142617,1196.338754,5035635,5278296,60.49732046,58.95532152,70.60224418,1152.281,1143.2465,29.74635741,30.62437073,0.210287081,0.286527934
2339,1973.57,1989.261957,1987.797947,3350740,3683052,63.87730769,67.83049476,65.55525759,1978.8735,1976.9895,17.76553775,18.2705605,-0.070459384,-0.004575008
984,1889.91,1877.793668,1873.510039,3740677,3989647,74.31106084,76.55188409,78.35110494,1846.7735,1841.307,31.64681062,31.64655788,0.249939808,0.196804424
1244,1894.31,1842.813818,1832.627999,3547722,3739033,58.38441772,59.63654684,53.95240815,1793.022,1781.225,19.03482906,15.18451969,0.164670707,0.144106346
1383,1840.53,1941.151942,1950.527929,5245946,3990032,28.3508639,30.97385091,31.59875528,1965.7785,1970.462,-21.88325524,-18.82084008,-0.109685038,-0.122864134
2537,2070.54,2061.96077,2059.758719,6014350,6839317,62.7753712,60.20222051,67.28014108,2047.914,2046.24,14.86825722,14.77755951,0.114609775,0.100569076
1678,1904.15,1867.551012,1864.706792,3569439,3196196,52.76090764,50.62811596,51.61321527,1847.2575,1843.1905,-3.292111078,-5.052660276,0.030148898,0.014021241
1055,2115.69,2087.857331,2085.941182,4548947,4283638,68.89775294,70.76936767,75.46928678,2067.5985,2063.7885,30.00323951,31.11359117,0.14429957,0.234634227
552,1103.61,1150.650601,1155.948513,3195326,3703191,46.98634395,50.58587885,48.19773183,1158.227,1160.682,5.762725608,8.765474567,0.043295661,0.031525725
953,1760.53,1765.287891,1764.749645,3303348,3620038,53.62933794,56.38809466,57.83465492,1769.1255,1769.1935,7.217739771,7.504091136,0.153547148,0.213709264
402,1750.71,1784.702644,1790.009898,3754116,4020383,40.36766731,36.89156167,34.79809549,1816.983,1823.386,-14.43301388,-12.6043719,0.073243751,0.072892621
78,1448.81,1420.963253,1415.926198,2160826,2146531,64.91783665,62.87797028,57.49578858,1397.522,1394.501,11.66489618,9.959928996,0.221220871,0.289163422
79,1452.96,1426.026298,1420.963253,2071570,2160826,66.29012876,64.91783665,62.87797028,1401.9345,1397.522,13.28098277,11.66489618,0.302277786,0.221220871
1635,1993.83,1969.885339,1967.395414,2457833,2743869,57.49513722,58.00585292,59.61306873,1956.979,1953.262,7.562664175,6.795198359,0.114471138,0.169146624
1223,1652.71,1797.332779,1819.531174,4118366,2953896,36.73289528,45.02184848,50.54024982,1813.275,1816.142,-31.64385674,-23.6218451,-0.086391907,-0.066019565
562,1210.26,1160.589912,1156.74767,4635621,4502214,54.76196997,57.96738949,53.29850456,1156.463,1157.283,8.215065861,6.904436769,0.133400547,0.206752843
52,1365.31,1392.359922,1400.486571,2254616,2168440,31.2921677,36.05116348,34.2851697,1409.5275,1411.2595,-8.639837958,-5.244054813,-0.002172558,-0.012969781
959,1764.69,1749.734205,1751.286251,2894922,2473579,47.2149485,52.36701293,42.0366313,1759.7585,1762.151,-1.163326398,-0.414422627,0.119135165,0.127311552
1992,1931.43,1944.635696,1946.734739,3917129,3444975,41.95575908,47.03285065,50.70520093,1937.5465,1939.2065,-13.69897305,-13.8054057,-0.013867826,-0.030385538
1501,1908.22,1914.688318,1913.792389,4412140,4023820,45.62836815,38.2936058,41.81106778,1930.9675,1934.79,-14.40578872,-15.6627371,-0.204110948,-0.239077006
369,1824.68,1778.169108,1773.464465,4972468,3404318,64.91244456,65.37365257,63.14324119,1755.2675,1749.284,29.20602223,28.86485066,0.17787751,0.257803217
595,1229.02,1162.06335,1148.810762,5125239,4615756,69.84742491,66.77118907,62.15934748,1108.0425,1100.1515,20.96960466,15.83128193,0.190377905,0.16029504
2481,2008.19,2030.022559,2032.378683,2705314,2986908,43.9054015,45.38003515,41.40226083,2037.8045,2040.2695,-4.404122456,-3.548280029,-0.066933782,-0.040004259
948,1755.03,1758.338093,1761.677669,3144624,2785999,47.37155443,48.19139331,40.152562,1764.5405,1763.9725,6.763807802,8.930390987,0.075369622,0.054715405
2017,1945.56,1975.189972,1976.132188,5411620,2951388,50.9931772,55.19277377,59.5596223,1969.993,1969.5955,5.104385848,5.844329713,-0.016345571,0.051474161
2484,1983.8,2014.710688,2022.659729,3335296,3217747,32.87062469,40.27907283,40.51751613,2029.956,2033.659,-10.22092499,-7.104547636,-0.090853947,-0.023374227
71,1426.29,1394.832614,1387.333195,1888817,1815949,63.19506101,60.48991259,59.23086058,1380.663,1377.951,2.182262051,-1.305956316,0.268269472,0.214133488
1703,1884.52,1885.786176,1885.774216,4092633,3162954,48.83012905,49.37680141,44.30332393,1897.443,1898.1455,-2.612941127,-2.689177675,0.012074917,-0.005912207
1227,1769.65,1759.287396,1757.064595,3739186,3444320,46.54036025,41.92793415,42.86603472,1796.4725,1800.199,-38.75420105,-42.29001922,-0.069441761,-0.141169419
2118,2096.77,2113.519982,2117.106645,3297042,3095045,48.4626763,43.9441824,45.66183933,2127.804,2125.8785,11.85315717,14.57570357,0.222151424,0.246206461
1536,1982.25,1979.134792,1978.538079,3481731,5536710,59.89986211,59.5067023,67.93594436,1958.837,1955.3125,19.41081455,20.33293432,0.219048059,0.25539516
1447,1946.54,1918.226692,1909.408179,4305110,3411127,67.67789234,67.55023406,64.1574142,1867.21,1859.06,30.68642412,28.30397622,0.146033837,0.062789817
1725,1999.47,1998.171344,1998.016087,2812726,2927843,62.03336297,61.48486841,68.63900135,1982.2165,1977.65,24.59611465,26.17005589,0.276308126,0.30879323
625,1412.13,1365.930635,1358.119665,7705541,7389459,67.90687954,66.89019848,68.06315844,1344.329,1339.28,39.25965359,38.25663665,0.104563575,0.139787312
408,1717.79,1746.948113,1754.972138,3641908,3031977,34.28747482,34.99374783,37.30886796,1784.634,1789.121,-25.50050179,-23.2261317,0.162091405,0.13137951
2299,1924.82,1892.98712,1888.748702,3865555,3543058,50.23745996,49.08631143,47.07228767,1894.651,1897.1135,-16.03488069,-19.17812268,0.156531844,0.076070421
1174,2130.07,2135.423347,2136.708536,3060869,2864170,52.95630478,49.20796871,59.73668413,2102.3355,2100.18,16.38079091,17.91038969,0.078625637,0.051461784
2177,2027.99,2037.151428,2043.520634,3587461,4481924,35.86479136,41.13926401,36.6993949,2048.986,2051.258,-12.08840474,-9.828742024,-0.020291304,-0.035563279
130,1567.74,1543.931072,1540.391311,2496779,2743360,68.44681461,66.77889071,63.78159986,1528.295,1524.4725,23.91717132,23.86399705,0.219481412,0.252165114
532,1180.97,1132.933774,1123.383502,5577621,6477926,59.63549708,58.97706107,58.13393086,1077.305,1065.944,18.36653208,14.66453476,0.107422744,0.076595612
1770,1980.41,2010.153001,2015.793668,2176683,2303270,41.84025345,42.31447597,47.91922294,2006.1945,2007.158,-1.311841755,1.255758691,-0.128313339,-0.164313651
48,1385.76,1420.499103,1425.656681,2411725,2032078,42.13891213,46.4516519,58.36927526,1416.945,1418.4035,3.977864387,6.680255285,-0.060700977,-0.092538182
1048,2080.81,2062.555817,2057.301554,3355589,4078291,74.83562078,73.16786431,75.85237219,2037.9495,2033.0875,32.7336649,32.40164381,0.388659723,0.397817372
280,1927.45,1912.548849,1909.766371,2645308,2847586,51.14707955,48.4599516,52.46899987,1890.0965,1890.4875,-6.061868067,-8.007201183,-0.004178113,0.023062521
1348,2019.19,2028.930757,2029.397592,5067696,5417263,54.10653856,53.9178405,54.2416049,2020.87,2019.9185,12.953051,14.07955411,-0.000265044,-0.039419119
1755,2005.64,1994.036422,1999.920071,3231066,2515374,37.17637704,35.62899133,43.58355728,2022.6465,2026.299,-9.200346313,-6.822976065,-0.058635363,-0.050865788
397,1774.38,1829.870624,1834.517429,2492807,2749633,46.25825863,51.60324767,51.96139194,1841.046,1842.998,5.364145886,8.028811995,0.241901365,0.225888249
1184,2155.85,2154.619571,2150.243921,2970924,3301506,59.17678469,58.16489835,54.78496426,2148.1405,2144.146,16.17105541,15.17214549,0.281663741,0.25689993
1734,2040.61,2016.871832,2012.930017,2674942,2336247,68.13023797,71.70325425,66.36661642,2008.131,2006.593,20.7892317,20.34502604,0.001079524,0.100991373
2215,1962.81,1952.856368,1955.080005,7965744,9212649,48.39228571,49.23184233,48.75398811,1938.5165,1938.2575,1.587892084,2.584374588,0.023888201,0.058419053
2382,2011.63,1974.275344,1971.705421,5408587,4742281,56.09977645,55.78997229,54.82068958,1967.2955,1966.839,-0.613905814,-1.936866528,0.156263068,0.162091381
2053,1951.96,1941.295704,1938.765861,3648311,4414774,58.31870589,57.19408098,57.94114088,1922.567,1920.7205,6.265566226,5.358539384,0.084177557,0.078126933
134,1599.68,1565.99277,1559.89783,3585314,3840292,75.19000029,72.95487856,73.99517232,1546.388,1541.675,27.37480165,26.31811172,0.264952549,0.234192585
892,1622.78,1619.641484,1622.339592,3575620,3581603,39.35209533,32.88676765,26.80918791,1662.878,1669.9805,-31.48331908,-32.02821227,0.130767436,0.096664635
1588,2002.13,2003.779755,2004.6797,3530431,3902218,51.91967616,49.37050857,53.496259,2003.037,2000.34,7.513136127,8.470078581,0.067770773,-0.004356721
203,1736.18,1786.172305,1798.372818,3667201,4932044,40.06347884,28.12824572,31.4970692,1867.3255,1879.939,-35.52043741,-31.46490841,0.089612085,0.119729669
1128,2139.17,2183.950149,2192.061293,3441942,3937355,49.5260284,57.03176837,62.34220421,2167.87,2166.6045,29.6606847,35.49661306,0.109502226,0.094147514
1562,1953.21,1964.837691,1966.403845,3858863,3995763,44.26844373,45.61311798,46.39833884,1979.4805,1982.188,-5.872239042,-5.410327842,0.049088319,0.046808114
1402,1871.48,1844.03602,1840.63958,5582618,4213694,48.38314522,47.46804078,49.66374344,1833.2345,1835.955,-20.98742993,-24.18552711,0.213610665,0.224319062
827,1628.9,1607.592575,1603.257591,3071599,3457727,51.23402812,43.39819576,49.46479385,1606.7115,1609.574,-12.58027145,-15.50456246,0.00801182,-0.014998798
900,1651.7,1641.527266,1640.262214,3151072,2802878,48.61083793,49.49444806,46.63803884,1638.047,1639.5675,-11.04144377,-12.5057412,0.228620113,0.269378516
2403,1953.12,1974.158844,1970.671921,4054870,4686114,54.88216778,56.64045716,54.66572844,1976.2395,1977.3285,-0.3941597,-2.095586487,0.175947467,0.238745025
2433,2055.47,2037.37674,2035.960459,3917147,3748729,60.77245606,62.95448294,64.40565034,2025.587,2024.244,13.58391526,13.77688462,0.056528332,0.034870348
2088,2019.8,2024.763003,2025.252559,3422607,4234090,59.13496989,70.76892922,70.38419619,2008.6275,2007.1535,18.84642734,20.25890114,-0.014161586,0.062627619
284,1861.47,1898.614073,1911.679422,2824719,3014620,39.13987833,46.41407439,49.64866593,1882.008,1884.6905,-10.26100775,-4.964054535,0.005537756,0.004780549
150,1737.59,1662.434023,1650.477139,6154337,4970588,86.90116975,85.41681062,80.23589617,1625.8445,1618.0255,39.78572134,36.75422797,0.415848563,0.475151045
1488,1955.15,1954.546243,1957.43652,5384012,5679109,44.21449253,37.82337928,39.86263219,1979.73,1983.032,-1.285333183,0.234505335,0.008992417,0.049811757
1929,2076.12,2041.833691,2032.77229,3432859,4087674,77.27051485,72.58069942,68.76504985,2020.725,2017.3585,15.6866565,12.38767573,0.122271473,0.150014967
1337,2018.3,2006.320709,2007.556422,4560932,5112880,52.36784123,47.96940476,52.36279486,2011.3745,2011.523,13.83915451,15.51063531,0.100590217,0.121122938
1543,1997.94,2002.108168,2000.076649,5362195,3788621,63.242815,63.55204116,66.83730929,1986.3825,1982.579,21.13456003,21.54474097,0.172312474,0.146159143
17,1402.21,1399.619344,1396.819198,2503830,2592769,67.71959431,67.19092342,68.45865049,1384.484,1382.085,13.54863512,13.06368087,0.210348731,0.232152847
2323,1969.33,1939.858858,1936.949715,3553922,3586850,59.79085845,58.06817385,62.33437216,1914.5395,1912.705,13.29575732,12.66845242,0.13999458,0.136775344
1367,1972.63,1997.994111,2003.181691,5187333,4121192,40.9329684,47.01606834,48.24946732,2012.2475,2014.821,-7.162304624,-5.124690315,0.03669682,0.076584929
1589,1986.5,2003.479799,2003.779755,3309208,3530431,52.87930129,51.91967616,49.37050857,2004.34,2003.037,6.869228095,7.513136127,0.06775994,0.067770773
86,1414.47,1444.788599,1450.888288,3241088,2615828,46.56215323,62.18554405,71.39778702,1431.161,1428.83,14.97809676,18.74505155,0.370899507,0.341975448
2089,2030.04,2023.860638,2024.763003,4489642,3422607,57.74167504,59.13496989,70.76892922,2010.3275,2008.6275,17.30484327,18.84642734,-0.018115531,-0.014161586
241,2005.09,2004.389952,2008.934386,5073097,5487062,55.2074097,59.53861991,66.07506657,1967.8895,1961.0935,41.32260463,46.13024609,0.236562683,0.259460001
2429,2048.8,2025.249371,2020.940342,3310919,4367169,62.7790777,62.54971268,59.10493215,2019.2495,2017.295,11.27783068,10.00177101,0.145892114,0.149617986
37,1433.23,1406.490231,1403.072504,3195477,2501604,57.74496261,56.55110395,40.97750464,1412.504,1412.0215,2.726966186,1.413396144,0.155891176,0.134656038
1698,1867.46,1904.13656,1907.755796,3503510,3021227,46.99039474,57.11559347,58.07910326,1906.248,1905.873,5.956356474,8.021697034,0.083182362,0.113580853
774,1624.76,1588.545557,1582.666792,2823313,3293656,54.14756351,49.56846853,44.76650642,1589.3985,1586.2605,-5.804716653,-8.924896131,-0.053542587,-0.138369879
736,1628.93,1638.906721,1638.705992,4136585,4405049,50.1988565,51.8832985,44.059684,1663.34,1663.9345,1.418424021,1.686623178,-0.016722201,0.046239988
527,1103.82,1086.791882,1071.761189,5766996,5620916,58.98454592,58.11906,53.8943835,1047.256,1043.9565,-2.329649494,-9.969610606,-0.015196712,0.029308649
611,1336.72,1305.203588,1299.006608,8157018,9333842,69.35530912,72.10197367,71.62397594,1259.4235,1251.2665,50.49290998,50.7793031,0.124519143,0.105068214
2462,2054.86,2048.306499,2049.345721,3263867,4161687,50.74234632,59.50534946,55.00146536,2042.16,2041.9655,5.442912481,6.23135314,0.079286233,0.087112885
388,1825.23,1840.336637,1849.171445,2818485,2990620,44.88907818,51.68226683,53.74711918,1842.416,1842.4265,18.32863981,23.84033042,0.141799926,0.174081779
848,1688.39,1669.637937,1667.110812,3715184,4142865,59.88805375,60.18161461,58.02328489,1648.2435,1645.638,15.23325455,14.95922615,0.165954537,0.227214061
1469,2004.96,1951.564643,1940.279008,8816940,10238634,68.39860105,70.01350521,60.62292152,1928.752,1925.95,20.6458209,16.62644409,0.092922957,0.129641654
1511,1878.1,1892.846554,1899.961343,4650490,4508528,33.42103319,35.46107565,40.93155159,1906.3765,1910.527,-16.70626102,-14.43478869,0.208333712,0.213984519
723,1711.47,1674.867637,1665.087111,4483857,5172567,74.67792315,71.24195396,72.89584003,1639.275,1633.4,36.62002873,34.38008531,0.205505317,0.157472772
2326,1969.97,1954.032372,1949.979566,3570783,3034186,64.32440953,64.11872195,63.64802092,1929.4595,1922.61,17.11912749,16.22811774,0.156704879,0.187591856
1905,1988.51,1989.90884,1988.766361,2735083,3366541,50.58233226,45.73910864,50.05420749,1997.0075,1997.1365,-2.630447973,-3.27069339,0.0656285,0.009212627
553,1116.23,1142.097765,1150.650601,3345556,3195326,43.72558193,46.98634395,50.58587885,1154.359,1158.227,1.493760178,5.762725608,0.064299596,0.043295661
1689,1878.33,1908.527842,1908.951807,2946487,2339852,54.48523009,58.10576276,60.90881327,1893.1285,1889.315,11.80024663,12.66540605,0.138389057,0.165907129
958,1742.75,1751.286251,1749.320974,2473579,2455806,52.36701293,42.0366313,42.09208862,1762.151,1763.258,-0.414422627,-1.222121119,0.127311552,0.128567902
2322,1952.95,1936.949715,1934.911874,3586850,3446128,58.06817385,62.33437216,61.83805553,1912.705,1909.9325,12.66845242,12.37893304,0.136775344,0.160474066
2143,2034.86,2057.894665,2064.377924,3814082,3139460,30.39631834,33.59043555,36.14483461,2087.574,2091.824,-17.94288916,-15.959307,-0.13150572,-0.082217574
286,1878.32,1883.22595,1891.860605,4018173,2770370,40.7648466,42.91658125,39.13987833,1883.3385,1881.4695,-15.59465282,-12.56704224,-0.026196955,-0.009157058
937,1782.27,1756.646823,1756.050562,3709401,3486216,59.04805346,63.96540982,65.09416896,1736.332,1731.9565,18.4166028,19.30311762,0.049813367,0.045547892
724,1693.88,1681.522612,1674.867637,5032334,4483857,71.75187463,74.67792315,71.24195396,1644.1425,1639.275,37.36653677,36.62002873,0.147841405,0.205505317
701,1612.22,1564.484851,1560.819262,5146832,4549179,64.75841376,63.79696799,56.48947816,1558.782,1554.8625,26.35828049,26.52969278,0.140998547,0.117065642
763,1620.54,1587.33019,1583.632454,2799561,2959628,50.98096185,46.36354521,47.87419794,1592.404,1594.8985,-11.37541867,-13.89771603,-0.098635253,-0.106107832
1946,2068.05,2057.598947,2056.867602,2720446,2778584,54.92903995,53.55743622,49.28546812,2060.045,2058.693,8.346114232,8.60952903,-0.020565304,-0.036085671
