,St,EMAt1,EMAt2,Vt1,Vt2,RSIt1,RSIt2,RSIt3,BBt1,BBt2,MACDt1,MACDt2,CMFt1,CMFt2
1882,2017.17,2001.447408,1998.30461,2310793,2240906,63.53570672,60.83112336,62.57031413,1985.477,1984.6585,9.327747812,8.378606577,0.096978135,0.104849638
1699,1849.12,1897.468095,1904.13656,4112356,3503510,41.55973008,46.99039474,57.11559347,1904.4135,1906.248,2.643780748,5.956356474,-0.018191216,0.083182362
2347,2015.93,1976.890362,1975.905998,3873187,3795373,55.35426811,50.42451263,51.23041754,1983.3075,1982.74,6.095174708,6.153421921,0.069391888,0.004296017
1316,2003.73,1958.822943,1953.763597,5394081,5232169,65.87207367,64.4396737,64.30978372,1920.7975,1913.875,31.62935883,31.23921531,0.266930196,0.224096474
2105,2144.79,2108.255219,2099.709712,5090371,4646268,84.40005531,84.00262668,83.56663791,2068.0305,2062.5245,34.98983193,33.13940851,0.316758082,0.262567157
1548,1983.74,2001.401801,2000.148867,4547510,4725625,58.60163423,55.42243167,59.57220816,1997.588,1995.467,15.05302981,15.52999898,0.107759384,0.091708961
1250,1869.96,1889.367002,1887.446336,3895940,3536258,57.21362394,59.14672374,59.08043401,1847.6245,1836.05,31.183423,32.10032656,0.141096595,0.058181638
1413,1854.01,1842.063088,1847.148219,3096610,3194840,40.46752146,40.05568067,40.08260688,1848.0725,1849.3565,-13.11679947,-11.60228168,0.173744228,0.205565483
1964,2035.64,2045.004033,2048.580485,4278139,3238910,42.06366354,45.56478056,51.11294021,2053.4145,2054.1795,-2.705125517,-1.164679363,-0.106698734,-0.126221259
2495,1974.58,1984.317067,1985.154193,2721725,3065000,43.53581198,43.25633243,39.51248531,1999.209,2002.2115,-14.91674252,-15.47681807,-0.085682595,-0.121415646
2255,2030.68,1997.813972,1995.234854,3916468,4170050,52.20710527,54.47613368,50.8403014,2007.7195,2009.374,-4.187699735,-5.63932257,-0.129621672,-0.071088385
1657,1799.01,1886.086731,1900.143782,2904588,3557619,24.44821106,28.07595179,34.59320548,1934.236,1941.554,-29.5902351,-24.74865273,-0.258574761,-0.350899566
737,1649.09,1637.092772,1638.906721,4203352,4136585,47.6044717,50.1988565,51.8832985,1663.041,1663.34,0.324211872,1.418424021,0.010300729,-0.016722201
2379,1982.72,1965.616987,1961.665206,6570451,5505030,55.14008112,48.46996649,49.32383216,1966.6755,1967.213,-5.252770951,-7.45348955,0.119469191,0.072043001
550,1150.65,1157.12596,1161.998396,3356877,3664849,48.19773183,44.34020591,55.89663714,1161.637,1162.955,10.04323088,13.10112012,0.025950768,0.040784154
2246,1973.29,2018.988913,2024.684227,3894449,2865674,40.79666303,41.97384949,41.70219287,2032.2475,2034.243,3.049754294,6.090601179,0.018443854,0.07410994
313,1634.53,1655.125473,1661.891133,3341276,3805151,36.22257762,30.49094943,34.43145957,1720.2055,1731.608,-65.19879047,-66.17201546,-0.031321422,-0.048028068
808,1637.34,1694.437739,1699.823903,5850011,6150728,46.95355851,51.0168397,64.89609328,1692.9325,1692.49,12.45337231,15.84105741,0.112824143,0.162405104
858,1733.78,1710.32486,1706.708162,3997484,4208974,68.49502621,68.36867208,68.11253758,1689.3995,1686.1815,22.36286589,22.08222691,0.10053168,0.139721072
112,1501.06,1465.467882,1461.316301,3136635,3284128,66.75865181,66.14103935,66.89033676,1449.25,1446.2215,13.63650812,12.52384181,0.139839282,0.12533729
1332,2034.63,2011.927562,2007.85591,5626398,6079284,61.07250523,55.77063288,52.96430305,2005.431,2001.8805,23.32825751,23.11023065,0.17100969,0.145981849
1160,2090.81,2057.727477,2058.142472,2596378,2638395,45.07615258,46.50312599,43.23867976,2078.8405,2077.841,-18.23771018,-19.20818247,-0.015141101,-0.0634352
1438,1848.68,1841.307404,1835.064605,2704642,2912954,57.29647482,59.82713164,60.31103238,1823.421,1823.7255,2.884536161,-0.062515208,0.034292978,0.076778005
2349,2009.1,1989.574209,1983.988478,3177097,4735195,66.01071597,66.64440566,55.35426811,1986.695,1985.359,10.61698861,8.740990428,0.174457048,0.135184275
2090,2041.03,2024.984159,2023.860638,4395560,4489642,61.37758895,57.74167504,59.13496989,2011.989,2010.3275,16.71670939,17.30484327,-0.012791378,-0.018115531
517,1076.07,1031.675444,1024.607764,5636296,5154670,47.12724893,43.36037083,37.67618441,1075.7945,1076.8565,-49.35374927,-55.97039874,0.081902969,0.104724746
215,1888.81,1843.336547,1838.391335,3828649,4257108,54.72802039,56.17569414,57.26248197,1812.5695,1812.281,4.750351832,2.450036471,0.008910099,0.023027146
1510,1860.83,1899.961343,1906.45942,4508528,5339420,35.46107565,40.93155159,39.31369354,1910.527,1914.947,-14.43478869,-12.33258527,0.213984519,0.197751252
770,1555.6,1589.222606,1603.605408,3899513,2825601,33.17039329,48.48320371,52.16755923,1584.86,1587.6695,-7.674236109,-1.559904543,-0.195012898,-0.189492194
806,1684.35,1703.262548,1699.096448,5434544,6957373,64.89609328,63.00251023,61.96376133,1691.0495,1687.1605,18.49383284,17.77626499,0.201140268,0.140325973
605,1262.07,1252.65167,1242.107597,6867761,7264308,73.15572502,72.89948131,71.30562095,1205.0625,1194.6675,43.72082392,41.45412704,0.186222189,0.190969531
1396,1801.85,1831.229842,1841.918696,3950636,3344190,29.70473155,37.23947618,38.83458686,1862.384,1872.685,-39.57602025,-37.26910057,0.112063115,0.150818224
732,1598,1651.381915,1663.146784,3903926,3189997,39.00419693,40.56454115,48.61923316,1664.529,1665.0355,9.090926986,15.45851393,0.069346498,0.083545567
1842,1941.25,1939.023984,1937.573758,2282807,2528715,50.25753848,46.75221039,41.15608742,1952.2465,1952.4215,-4.34349735,-5.231520689,0.085489138,0.056326626
2526,2043.97,2030.626703,2031.619303,2298750,2645218,53.23758038,53.41299487,52.45781181,2026.34,2023.5625,8.63087233,9.686708968,0.145952371,0.114939344
1989,1964.43,1941.108931,1937.148694,3110489,3966146,48.92807412,49.60437183,36.74023429,1941.7215,1944.7795,-18.71914153,-21.93085243,-0.092927531,-0.125876395
332,1676.18,1700.349671,1706.709598,2370899,3158185,44.59288154,50.69731228,55.00005668,1685.401,1681.2675,-4.822044445,-2.43357703,0.197571455,0.132922792
7,1379.19,1370.934286,1368.057461,2153189,2183462,61.63418511,61.57700673,57.93688664,1357.123,1355.529,6.059709263,5.054368182,0.138957514,0.093794376
1352,2014.04,2027.056565,2029.866913,4703213,5338006,49.2761244,54.60634682,57.26838864,2023.8755,2024.6675,8.975634082,10.94757483,-0.112542995,-0.073254447
847,1681.01,1667.110812,1663.842104,4142865,3475963,60.18161461,58.02328489,62.65547833,1645.638,1642.902,14.95922615,14.30940478,0.227214061,0.263847348
1528,1975.44,1944.013156,1939.433857,4048276,3675660,64.72294082,62.69850313,62.71242731,1917.7165,1913.9705,11.81792694,10.30316323,0.186446374,0.12604494
2100,2111.72,2060.431978,2051.879085,5618064,6583830,77.4407673,75.3119721,68.06891527,2043.445,2037.8655,21.96306818,19.37378202,0.117315507,0.072314895
1618,1951.6,1926.039662,1923.979586,3411030,2604752,46.89407991,40.93505032,42.99786387,1942.6525,1945.559,-15.71073514,-17.68645536,0.084872738,0.094823658
1802,1940.56,1956.514513,1958.497738,2293853,2438568,42.94389175,51.0221815,48.44645874,1963.496,1965.961,-8.565066461,-8.26058179,-0.072075394,-0.00718247
288,1906.72,1889.085966,1882.333959,3170651,3625822,52.50274623,46.50000823,40.7648466,1894.633,1887.3035,-11.22360877,-15.08073344,0.074860144,0.018526576
1385,1782.46,1908.744853,1922.857043,4442864,4261851,22.6153505,20.83429275,28.3508639,1950.5755,1958.54,-33.32783347,-28.69428414,-0.099232495,-0.12132971
1112,2141.06,2106.472086,2103.039216,3480855,3111382,62.81828597,56.55743762,67.2196439,2073.234,2065.0365,31.47209208,31.88090794,0.396394988,0.371367526
245,1933.36,1975.06747,1981.086908,3711711,3544833,49.01604322,42.22605622,51.8491028,1985.0905,1982.824,19.37100442,23.77206278,0.240552036,0.240533537
2459,2053.06,2043.258175,2038.911103,6640409,3596157,58.78529551,54.06168453,56.73675222,2039.369,2038.374,4.028251077,2.255810209,0.166068653,0.119755333
874,1741.56,1734.794142,1736.210618,4467100,3998097,53.63114146,55.60599337,61.60704852,1730.279,1729.8165,14.28978788,15.93660257,0.300673006,0.34711589
511,948.69,1079.416931,1093.32736,4046066,3774197,36.11773756,37.65509777,41.20543003,1075.2255,1081.114,-49.51324972,-46.48151567,0.107586345,0.100728494
1237,1865.18,1784.463924,1773.144795,3490100,4315534,55.36956142,54.1531042,52.83317247,1768.6995,1765.6335,-6.722810249,-12.8148681,-0.004905072,-0.044771023
967,1818.86,1779.449192,1774.309012,3406521,3678650,61.81916161,57.04880948,55.59548644,1765.375,1762.558,9.904980836,8.099953365,0.174958238,0.19980808
1025,1962.52,1934.097879,1929.755186,4602843,4385853,60.16847743,61.4702697,59.91293592,1927.071,1926.5095,10.09019075,8.721543268,0.207753891,0.228819564
456,1407.14,1488.703705,1505.208972,3165926,2421006,23.74950733,31.46509503,31.43397017,1529.5785,1537.5455,-35.10871944,-29.60038548,-0.212439807,-0.157448742
1036,2038.11,2005.214257,1998.130758,3704504,4091533,71.85023353,68.7348018,71.36113162,1967.774,1962.3665,29.14620177,27.64072471,0.410410827,0.410330565
301,1704.97,1811.884145,1826.313955,2955484,2493239,30.94295949,32.98701743,34.83721648,1852.9335,1861.9585,-33.63205942,-28.90814218,-0.057441756,0.002934616
742,1653.86,1646.440679,1643.616385,4023065,2798796,54.45872632,52.07277371,49.96965859,1654.5035,1656.321,3.341622642,2.311038213,-0.018544821,-0.067374807
1928,2082.61,2032.77229,2026.283909,4087674,3490189,72.58069942,68.76504985,63.38680226,2017.3585,2014.21,12.38767573,10.09831953,0.150014967,0.169769353
2309,1908.84,1882.856238,1882.615402,3446285,3883184,47.22162769,48.00810765,42.70362293,1885.1445,1884.891,-12.31011566,-13.24974405,0.242232019,0.24142182
975,1855.97,1824.79124,1816.782627,3836340,2742330,71.63544847,68.89933189,65.90079231,1793.3105,1787.0085,22.81399638,20.46484338,0.238551819,0.138654079
95,1426.93,1423.740603,1427.378515,2592894,2564247,45.6499227,54.19049746,55.98092698,1433.265,1433.611,1.898378786,3.770767506,0.217366566,0.277073258
1959,2062.61,2047.729328,2048.798068,3656912,2976058,46.52287064,42.99353314,45.3582279,2057.021,2057.993,-1.464769321,-0.954587783,-0.107464274,-0.088565038
633,1435.7,1396.187512,1389.071403,7678354,5524972,65.76965029,58.76529546,60.15516648,1376.2655,1371.305,33.2086053,32.21140744,0.297470667,0.21795149
2121,2106.5,2112.814686,2111.144616,4308325,3770324,56.45937269,54.46166807,48.24726152,2129.447,2129.0165,8.969008633,8.999780251,0.1326791,0.165476584
624,1401.08,1358.119665,1350.268479,7389459,7491112,66.89019848,68.06315844,64.35474234,1339.28,1334.5,38.25663665,37.19683485,0.139787312,0.129325821
1586,1993.34,2007.199634,2008.055108,3982841,3120583,53.496259,54.62260186,54.07920623,1998.218,1994.639,10.21890217,11.28319843,0.05043953,-0.036370184
2178,2029.76,2035.485714,2037.151428,3887902,3587461,42.95269846,35.86479136,41.13926401,2048.371,2048.986,-12.1654806,-12.08840474,0.030817437,-0.020291304
1407,1889.15,1871.50642,1864.258958,3677417,3809092,56.97605259,54.66783066,54.65685631,1845.7805,1840.531,-3.260901734,-7.160382878,0.347246846,0.345720076
1440,1886.8,1850.508263,1842.647876,2455740,2579388,59.0899498,52.58314637,57.29647482,1825.4325,1822.945,6.923534238,3.507729842,0.042704094,0.03772407
348,1679.67,1641.189245,1633.691299,3199498,2580532,53.13289908,49.74807027,48.04223339,1654.0595,1655.7695,-14.7247398,-19.26153192,0.05911144,0.025880917
1172,2109.73,2142.703766,2139.49127,2406908,3230240,59.73668413,66.16391803,66.23240048,2098.535,2093.114,21.62939918,21.23236186,0.127223606,0.166089909
2432,2043.75,2035.960459,2033.338339,3748729,3764893,62.95448294,64.40565034,63.92987604,2024.244,2022.9115,13.77688462,13.41450173,0.034870348,0.128100178
2401,1995.3,1965.199014,1960.283239,4481284,3498625,54.66572844,50.18581023,46.10909771,1976.8555,1976.745,-4.791653601,-7.350609755,0.205617565,0.211212967
2297,1906.94,1884.706192,1881.780901,3489050,2988247,47.07228767,40.79509614,44.90136118,1900.082,1903.3915,-22.38977885,-25.23985958,0.072924913,-0.00818937
1748,2013.67,2034.158585,2038.653826,2578240,2352430,46.89602584,50.6643409,55.95774755,2035.598,2034.6225,10.52660804,13.43805445,0.12953163,0.139853766
2214,1942.85,1955.080005,1956.85334,9212649,8569894,49.23184233,48.75398811,56.22972428,1938.2575,1936.3025,2.584374588,3.385930444,0.058419053,0.115154164
507,1088.26,1117.50688,1123.966187,5667586,6056572,42.08882545,45.00427298,45.40582864,1100.197,1106.464,-45.10503039,-45.53252333,0.14543195,0.07361444
300,1746.95,1826.313955,1839.743723,2493239,2808150,32.98701743,34.83721648,40.27813505,1861.9585,1869.918,-28.90814218,-24.3856421,0.002934616,0.047180143
1866,1969.26,1992.954905,1997.687106,2083644,2350746,43.46974669,57.68573866,59.05012194,1994.8,1995.267,7.317468329,10.0419964,0.126800106,0.193692447
2385,2017.63,1995.748885,1989.433082,5996809,4979349,67.83920006,69.48442822,65.34043176,1973.919,1971.7155,8.665399468,6.120479391,0.215980685,0.218954521
374,1859.06,1810.280163,1801.837977,2678325,2449694,70.61516823,66.99279802,64.50507653,1785.5975,1780.2935,33.88706132,32.13351652,0.122380022,0.151116372
2181,2003.17,2026.89503,2030.598371,3345780,3405069,38.60110334,39.34825592,43.56239456,2047.2755,2048.3225,-13.83631609,-12.95181039,0.016944655,0.000300455
2013,1986.61,1970.019839,1970.044248,2711117,3179119,52.49943172,50.54185833,50.25725895,1963.7155,1961.7915,3.974037735,4.205122121,0.097832914,0.055035725
1381,1913.73,1958.705246,1967.94419,5359323,4250560,31.59875528,37.31456762,38.56344298,1975.221,1978.696,-16.14218161,-12.83462579,-0.100464769,-0.022018492
2023,1897.5,1932.228221,1939.354492,3072690,3694171,29.41689291,30.3379102,34.43006608,1957.897,1961.2325,-13.19823127,-10.56289746,-0.141840243,-0.09491193
740,1649.07,1642.404471,1642.858798,3729521,3741751,49.96965859,54.74055472,52.50287158,1658.853,1661.6085,1.988349897,2.434397174,-0.114339038,-0.06168559
391,1852.02,1833.497091,1831.780889,2989693,2996072,54.47028164,46.61044626,51.12250131,1843.661,1842.7585,11.78343137,12.01914668,0.187053887,0.143431729
782,1664.24,1639.005934,1633.040586,3661453,4119745,63.53099208,63.3203812,61.82875691,1614.902,1610.9085,15.3697664,13.39789585,0.288880126,0.2121241
615,1356.02,1321.624352,1318.249764,6395909,5668581,68.61926281,68.55421308,67.45186458,1288.672,1282.9165,45.74589864,47.19350442,0.102187612,0.083426802
1704,1907.54,1885.555963,1885.786176,3782937,4092633,48.45261887,48.83012905,49.37680141,1895.8165,1897.443,-2.628733677,-2.612941127,0.010247669,0.012074917
1549,1977.45,1998.190564,2001.401801,5462197,4547510,49.97711567,58.60163423,55.42243167,1998.003,1997.588,12.64910206,15.05302981,-0.006321117,0.107759384
698,1545.96,1559.892231,1562.037172,5983137,5949310,58.01898178,57.21983966,75.94079553,1548.2715,1545.209,29.92122964,32.99584448,0.161475229,0.146804393
1465,1950.03,1912.9431,1911.3749,7187291,6208414,53.8960261,55.23566963,56.59186992,1923.6055,1924.2275,6.336034507,6.128404801,0.021702021,-0.035829343
2449,2037.87,2052.066367,2049.474449,6566533,6871575,62.75780291,62.04942313,64.93203673,2047.4375,2046.483,9.558728984,8.973599942,0.188352787,0.178859959
1144,2141.34,2102.490249,2093.60586,3032639,2131935,54.37063141,46.47593121,47.48678516,2121.872,2124.3665,-10.98364333,-15.72117308,-0.004866415,-0.061214773
1248,1909.63,1882.516633,1876.624773,3937030,5087602,59.08043401,62.27871338,61.57601316,1825.878,1818.909,31.6205878,30.60942179,0.095197632,0.16495355
1054,2096.48,2085.941182,2082.850334,4283638,4247214,70.76936767,75.46928678,71.52456132,2063.7885,2060.111,31.11359117,31.73511506,0.234634227,0.347327878
1664,1824.66,1847.89204,1846.308049,4831566,2208752,42.84952398,42.98166069,44.33891527,1876.251,1882.9785,-31.58149374,-34.37960993,-0.196954148,-0.222152326
1012,1927.86,1916.364236,1920.642956,2932918,3363284,47.44826638,48.02014756,52.27164186,1917.6655,1916.332,10.3995785,13.22191459,0.171585334,0.193456217
783,1647.84,1643.593946,1639.005934,3704841,3661453,62.95070436,63.53099208,63.3203812,1617.9155,1614.902,16.61109215,15.3697664,0.303205198,0.288880126
205,1799.72,1773.885924,1777.082795,4026447,4588975,43.32840379,40.62290385,40.06347884,1842.844,1854.482,-37.47457069,-37.90137395,0.037466978,0.015910354
