,St,EMAt1,EMAt2,Vt1,Vt2,RSIt1,RSIt2,RSIt3,BBt1,BBt2,MACDt1,MACDt2,CMFt1,CMFt2
1943,2044.21,2059.725924,2056.825019,3153546,3271229,61.25292138,60.74484563,54.68572303,2056.3945,2054.202,11.19814781,10.61652742,-0.055903933,-0.014005791
289,1908.62,1892.292154,1889.085966,2609770,3170651,50.608047,52.50274623,46.50000823,1897.2025,1894.633,-9.090834629,-11.22360877,0.004504228,0.074860144
2063,1961.45,1949.596271,1947.677664,3509435,3510805,57.43460045,57.16748138,50.95422673,1945.405,1942.6245,6.221787041,5.732693111,0.142904419,0.134549184
2402,1989.85,1970.671921,1965.199014,4686114,4481284,56.64045716,54.66572844,50.18581023,1977.3285,1976.8555,-2.095586487,-4.791653601,0.238745025,0.205617565
231,2003.6,1930.604892,1912.052645,4739224,4360967,69.94912202,64.69714423,62.79613665,1889.6785,1881.059,34.30933226,27.65905434,0.321262265,0.235986953
676,1478.51,1418.54362,1413.753313,4036765,4239621,59.12916669,57.36731713,54.75648404,1407.1765,1404.3385,8.558517916,6.885322179,0.1018357,0.117568596
1839,1919.52,1942.301045,1943.327944,2490833,2742885,46.50036231,47.29485256,42.7420128,1954.1185,1954.381,-3.533491932,-3.193097944,0.071300272,0.138959055
423,1507.4,1569.635469,1583.036685,2978541,2571338,24.1769348,29.0913576,30.1166218,1637.355,1649.424,-64.70175621,-62.56512514,0.023932545,0.05571854
178,1962.93,1855.120024,1842.980029,4455373,4738832,78.00298551,75.91242826,77.49163456,1808.681,1801.6525,51.26998446,48.84328925,0.220932953,0.281266457
1026,1955.72,1939.265538,1934.097879,6391617,4602843,62.27881061,60.16847743,61.4702697,1927.824,1927.071,11.75588105,10.09019075,0.21489632,0.207753891
1143,2142.47,2093.60586,2093.56494,2131935,2727821,46.47593121,47.48678516,46.08038902,2124.3665,2130.0945,-15.72117308,-16.58280309,-0.061214773,-0.049197619
1869,1959.44,1980.211785,1984.305515,2273177,1776094,39.29106606,40.55116078,42.45616314,1990.849,1992.622,0.535308901,2.606173503,-0.005695874,-0.004727007
1987,1961.17,1931.810625,1933.172987,4146163,4088399,36.74023429,38.35135657,35.73883746,1948.051,1953.349,-25.93924194,-27.06457922,-0.197241499,-0.10781108
420,1567.51,1593.118751,1605.49403,3541897,3287590,21.41494041,15.55609141,16.44477975,1668.526,1678.6225,-65.68486598,-63.88543502,0.038726051,-0.061699968
1672,1875.16,1846.67659,1841.498054,2659859,3314657,50.8514716,52.48615607,39.90591609,1841.663,1842.626,-17.60638784,-21.34906448,-0.025594014,-0.03688656
1056,2106.66,2092.917816,2087.857331,4254702,4548947,73.24193477,68.89775294,70.76936767,2071.5285,2067.5985,30.32381026,30.00323951,0.1988826,0.14429957
1261,1839.17,1879.245733,1879.818118,3531438,4077552,51.15109061,48.59959427,52.29986241,1890.718,1887.139,10.84017809,11.98734565,0.05151509,-0.037077255
544,1180.96,1174.044154,1167.009521,4723440,5685556,60.98509538,65.7853175,61.54636183,1156.3905,1151.358,24.87992111,23.08618487,0.094019525,0.143452144
682,1526.03,1476.97197,1466.510186,5040752,5330119,73.68168946,70.32707484,69.29402086,1441.4225,1434.6425,28.33924603,25.13451174,0.194641992,0.129619424
486,1213.78,1345.425666,1346.569147,3476832,4609065,42.99281608,45.72834913,34.56271443,1399.8625,1402.236,-43.80109046,-45.95448727,0.200494219,0.20179936
1397,1847.95,1825.888053,1831.229842,3388287,3950636,34.87495638,29.70473155,37.23947618,1854.6545,1862.384,-39.43909384,-39.57602025,0.130840587,0.112063115
439,1564,1568.257419,1565.934624,2766462,2447852,47.47393575,38.84057487,39.89995205,1561.2375,1558.271,-21.51676034,-24.17786124,0.050479209,-0.04701625
11,1395.73,1380.307267,1376.055548,1975351,1976704,64.87304239,57.52932386,62.11752917,1369.178,1365.795,8.720325399,7.258449822,0.20198581,0.166190295
207,1803.03,1780.90066,1778.583028,3760319,3946993,46.92773716,47.75031909,43.32840379,1824.0085,1832.619,-30.68184719,-33.50468698,0.044435962,-0.040074574
844,1686.11,1656.495983,1652.346201,4345033,6060010,60.25733738,62.89353614,54.52067274,1635.7175,1633.3305,12.49328518,11.2426047,0.169633797,0.261250411
1966,2031.64,2041.630303,2043.301482,3253750,3325860,44.4638258,45.01914878,42.06366354,2051.0225,2052.3615,-3.929077644,-3.344334036,-0.146716852,-0.089297688
2123,2120.85,2112.039914,2111.666561,4451548,4917058,53.55352773,51.05309971,56.45937269,2127.465,2128.774,7.263860244,7.739441028,0.053682605,0.056925493
952,1767.71,1764.749645,1762.351788,3620038,3449465,56.38809466,57.83465492,53.01662504,1769.1935,1768.3195,7.504091136,6.963192826,0.213709264,0.2050236
372,1825.47,1796.586416,1793.270064,2723576,3716316,64.50507653,68.50981628,69.02514153,1774.1325,1768.7565,31.74941365,32.21873087,0.089692483,0.135444365
1791,1946.11,1970.757693,1973.379403,2170704,1930269,41.00799649,41.14300523,38.73959455,1977.9785,1979.051,-10.01993047,-9.407010847,0.013218189,-0.03514808
2387,1972.03,1995.969584,1999.72727,4430018,4043030,47.73118434,64.16225046,67.83920006,1976.5295,1975.926,7.923654227,10.03882233,0.190423013,0.198042827
1156,2019.65,2067.493648,2075.396681,2824828,2341577,38.50221455,40.67107292,47.40088273,2082.7035,2085.8825,-18.59665452,-16.06415283,-0.045068422,-0.088231962
1527,1964.62,1939.433857,1935.436937,3675660,4134456,62.69850313,62.71242731,60.59133226,1913.9705,1911.143,10.30316323,8.953000629,0.12604494,0.184714404
1109,2122.39,2102.44352,2096.770969,3928416,3828139,69.27068342,68.33327101,69.88503236,2049.2045,2040.583,35.6787277,35.13869019,0.470813485,0.458193569
1267,1815.28,1823.550004,1834.027783,3064138,2803697,40.24515325,42.33415245,40.4958944,1864.161,1871.815,-15.01044513,-10.78879567,-0.083790983,-0.113987319
1251,1928.41,1885.838456,1889.367002,4364248,3895940,52.73319979,57.21362394,59.14672374,1855.6065,1847.6245,27.87207779,31.183423,0.142656665,0.141096595
787,1661.35,1646.702841,1644.739028,4721338,2885568,59.07607758,55.93763651,56.94515384,1624.3175,1621.8615,14.53102564,14.51173997,0.313147393,0.245375419
2064,1968.39,1951.751494,1949.596271,3045315,3509435,58.65929247,57.43460045,57.16748138,1947.562,1945.405,6.790942831,6.221787041,0.137444961,0.142904419
797,1694.12,1683.818255,1681.275645,3799523,4624027,61.58271326,58.65645672,67.4971271,1669.4315,1666.0575,20.07216358,20.17985234,0.38338872,0.319165626
1854,2008.61,1985.669991,1982.718878,2336987,2181492,63.75094151,61.79811509,60.6920383,1963.1275,1959.807,12.88424659,12.27287,0.174046153,0.086253526
1165,2125.74,2075.57451,2069.99329,2572913,2561465,53.94203618,52.82669659,46.81670595,2071.309,2073.3415,-5.966820415,-9.086791129,-0.044857131,-0.069841389
1924,2026.62,2016.676438,2014.08898,3535109,2658881,61.44415765,61.82783724,57.62687923,2008.0345,2005.707,7.16210066,6.371950431,0.197999121,0.169797293
1075,2005.3,2017.918968,2018.980961,4939692,3402756,43.82720195,34.42895728,36.29548361,2056.1745,2060.3415,-18.11918275,-18.51045868,-0.219780882,-0.324933704
1354,2049.28,2025.526296,2024.689917,4099174,4498712,53.76168628,49.16577932,49.2761244,2023.5075,2022.846,7.118501813,7.298864163,0.006141367,-0.051051646
1368,1963.42,1993.382455,1997.994111,5851595,5187333,40.48101543,40.9329684,47.01606834,2009.5375,2012.2475,-8.838243988,-7.162304624,0.004680543,0.03669682
1211,1766.71,1831.071722,1841.125437,4140414,4425585,38.96254344,46.85211971,48.28739531,1816.9595,1824.8555,-47.94821222,-46.88445277,-0.111067018,-0.064904522
2131,2102.37,2120.337198,2121.567687,4561430,4161163,50.45243467,49.23768625,48.21556714,2116.899,2118.5425,6.082413843,7.128468731,0.019858274,-0.014037159
1475,1980.44,1984.718236,1983.231177,5289944,4829691,61.44442266,65.67423771,65.47796098,1950.0235,1946.2695,26.62638957,27.58035021,0.158105619,0.171515488
987,1899.76,1877.518576,1877.822704,3187520,3154698,61.55927754,59.15882862,70.12386323,1860.1705,1856.492,26.00679349,27.8906473,0.185165523,0.185228581
1619,1944.56,1930.686996,1926.039662,3349636,3411030,51.98856305,46.89407991,40.93505032,1940.5565,1942.6525,-12.6842793,-15.71073514,0.099127932,0.084872738
1706,1924.81,1896.245231,1889.55306,3009308,3016959,59.50822973,54.98818732,48.45261887,1895.773,1895.492,2.187858687,-0.774796402,0.066115282,0.046454402
1311,1959.24,1930.228583,1924.548268,4691942,4116955,63.44935875,61.00571579,67.70181867,1891.0115,1884.509,27.59116698,26.54450332,0.229356601,0.212544818
98,1444.17,1428.31719,1424.967676,2808431,3041394,55.75036052,51.55140346,51.28850364,1433.2665,1433.2785,3.379035523,2.079651498,0.331674046,0.262966512
1764,2045.77,2013.248201,2009.790024,2840750,2753091,55.22688382,53.64675399,51.94694211,2007.393,2008.9315,1.057943656,-0.518345083,-0.168041353,-0.172187664
609,1342.63,1289.31252,1278.435303,8154217,9203965,71.62397594,71.3927614,69.33490038,1242.329,1231.689,49.43489136,47.44482559,0.14282222,0.146134535
1446,1957.91,1909.408179,1898.841107,3411127,3526500,67.55023406,64.1574142,67.91121299,1859.06,1852.31,28.30397622,24.94813944,0.062789817,0.029132604
798,1698.64,1685.6913,1683.818255,4076798,3799523,61.13291328,61.58271326,58.65645672,1672.429,1669.4315,19.66810927,20.07216358,0.280098299,0.38338872
2014,1986.62,1973.036232,1970.019839,2443904,2711117,59.55574827,52.49943172,50.54185833,1966.222,1963.7155,5.079894267,3.974037735,0.088648067,0.097832914
46,1409.35,1429.280388,1427.951585,1477389,1606043,58.36927526,58.06078126,54.38875431,1419.654,1419.5015,8.804394137,8.74939472,-0.02341093,-0.010618519
1921,2018.5,2009.077859,2006.779606,3045212,3226947,58.15105629,58.95207231,56.13942403,2001.799,1999.2315,4.710033123,3.911447896,0.17766899,0.091097247
1375,1989.15,1985.241928,1983.049023,6858092,6530369,50.19127346,51.53447293,45.71625332,1991.7,1994.4085,-8.066610633,-9.621667744,-0.105393072,-0.078970272
928,1736.77,1728.089534,1727.231653,2821140,3764928,56.86429995,59.07414107,63.60836057,1716.4795,1716.866,14.65358234,15.14048809,0.142743205,0.167351861
820,1597.81,1594.779262,1600.259098,4361226,4338854,35.20935338,35.26972678,29.9328274,1640.12,1645.1845,-27.06681463,-26.03839763,0.033461809,0.017586173
170,1805.5,1757.454138,1754.366169,3023314,2816755,61.33432269,55.59905239,57.94295097,1757.0395,1754.284,27.34114587,27.95162534,0.218377687,0.147876374
1951,2051.58,2065.880032,2065.440039,2724690,3013745,55.91162571,56.23883136,59.68239843,2060.6715,2060.9335,9.038863135,9.445022513,-0.102443367,-0.096096237
1076,1969.92,2015.62461,2017.918968,3242375,4939692,42.39879298,43.82720195,34.42895728,2050.655,2056.1745,-18.23155423,-18.11918275,-0.264944177,-0.219780882
2069,1996.81,1972.585077,1969.648428,4245476,3856565,64.56635609,69.1119256,68.37062022,1959.944,1958.274,13.2368274,12.65505182,0.048653122,0.136306447
436,1543.05,1579.275426,1580.498854,2311762,2330132,44.51134667,48.01722957,44.7353313,1560.001,1560.2095,-21.5359437,-22.70240393,0.018871426,-0.012106776
1228,1706.19,1761.171506,1759.287396,3541635,3739186,46.57596796,46.54036025,41.92793415,1790.9495,1796.4725,-35.51361187,-38.75420105,-0.090869838,-0.069441761
1419,1836.13,1858.054074,1858.021646,3406540,3241847,49.37045827,53.90644358,53.66868688,1859.826,1858.698,-2.698610308,-3.010023031,0.142236671,0.124497207
1455,1928.54,1926.286189,1928.498676,6119201,5729322,54.26283412,54.73822385,55.30499536,1917.901,1914.274,20.71358512,23.17365738,0.077903381,0.079477871
1052,2108.17,2077.223741,2074.500128,4242053,4332643,71.52456132,74.79316182,73.42638104,2055.1645,2051.5645,31.21967661,32.01066714,0.28315767,0.378099889
607,1336.04,1265.634259,1254.364094,9336783,7514398,69.33490038,62.41374506,73.15572502,1221.1885,1211.7905,44.44070782,41.96475084,0.120285594,0.078618231
33,1376.98,1409.16508,1413.261765,2132599,2216689,42.72946778,42.55747161,52.19888529,1414.6225,1414.9205,4.919311725,7.260993069,0.125524236,0.173562603
1044,2085.14,2037.516006,2030.279563,3540834,3058809,74.75267085,71.04323545,69.40003645,2014.4165,2008.7755,29.38444936,27.94197785,0.334185001,0.310919426
1607,1935.58,1954.675073,1962.216201,3566330,3133457,32.07062292,31.16031908,32.86391821,1971.9365,1975.5665,-13.32685245,-10.54062902,-0.11635037,-0.15988225
2157,2040.29,2079.421665,2085.086479,4740426,4195494,43.21571997,58.57888481,59.71921828,2065.7165,2066.2795,0.32949578,2.842670591,0.059706207,0.133012915
663,1411.66,1388.333191,1387.947234,4731321,4263175,50.49323227,50.07765013,51.5868086,1393.37,1394.509,0.218856743,0.12256748,-0.056112236,-0.088763919
398,1781.67,1819.78142,1829.870624,3227951,2492807,39.70007078,46.25825863,51.60324767,1838.58,1841.046,0.456796133,5.364145886,0.239077609,0.241901365
2199,1886.04,1917.82366,1918.333362,2972830,3420221,41.33935975,41.26062321,41.0258872,1936.486,1942.1975,-29.7594244,-31.58590349,-0.028899227,-0.00452729
221,1870.02,1845.916613,1845.449193,3384245,4339364,51.15784227,46.00686638,50.89566371,1818.508,1810.706,4.289840145,4.299170211,0.120212133,0.033612214
2245,1993.36,2024.684227,2030.776278,2865674,4174580,41.97384949,41.70219287,51.2374569,2034.243,2034.857,6.090601179,9.485127913,0.07410994,0.059220473
2115,2091,2131.48721,2137.46659,4280919,3556205,50.17472769,61.70476045,60.14857978,2122.367,2119.4595,23.91721645,28.40380634,0.258530708,0.250753833
1319,2005.74,1978.932206,1975.648251,6967421,5576356,64.12757178,70.92178188,69.35144304,1945.1375,1937.7295,34.53491918,35.17031828,0.333683294,0.343960872
2251,1989.86,1987.140591,1986.747389,4225171,5418604,46.1722981,37.06111532,37.21842887,2015.538,2017.2425,-10.54766987,-11.17180417,-0.08212826,-0.179471264
1437,1869.4,1835.064605,1825.094518,2912954,3591529,59.82713164,60.31103238,53.88897237,1823.7255,1823.4515,-0.062515208,-4.895260554,0.076778005,0.043216549
687,1566.37,1520.664878,1510.817074,4901938,4665259,79.09154694,78.11001416,74.90181986,1473.681,1466.879,38.42063862,36.17347867,0.256322314,0.258148226
706,1591.85,1591.17408,1587.44832,4554623,4263340,65.07087875,63.361572,68.72613847,1577.21,1574.6775,28.92648354,29.13693898,0.056098719,0.0942363
715,1651.7,1614.155709,1607.372533,5810511,5183669,66.80114689,58.80057474,63.38098611,1597.912,1593.91,23.9302079,22.43010454,0.161690426,0.049630744
1952,2051.2,2063.280026,2065.880032,3231155,2724690,48.61846296,55.91162571,56.23883136,2059.2295,2060.6715,7.318950652,9.038863135,-0.166177721,-0.102443367
494,999.16,1119.185702,1157.571414,5407078,4431570,22.15832463,21.16341059,25.52967111,1258.791,1285.285,-111.945457,-100.7410993,-0.004962732,-0.065524637
139,1615.58,1587.089819,1584.087557,4170844,4802509,70.22056649,67.30902379,77.59703059,1565.3115,1561.7145,27.90242819,28.33909239,0.123505054,0.046108147
1741,2048.14,2037.306503,2037.954614,2348383,2548515,58.68811028,64.77943688,61.47720907,2022.4845,2020.668,20.09712711,21.74954021,0.009759668,0.015257518
113,1499.16,1471.939176,1465.467882,3882076,3136635,71.2800427,66.75865181,66.14103935,1452.2365,1449.25,15.7017993,13.63650812,0.163282518,0.139839282
876,1718.75,1733.330789,1736.024298,4140965,4120705,50.46163952,57.51986052,53.63114146,1730.9935,1731.1825,11.78609824,13.88490699,0.211754916,0.242776092
1134,2135.78,2138.983343,2147.110752,3007852,2736190,41.56273916,41.86927421,44.61391482,2168.464,2170.3685,1.686590006,5.95484589,-0.002424924,0.030737724
2050,1951.02,1933.192459,1926.884117,4009301,4669616,62.48863273,59.95136257,54.77814023,1917.808,1916.122,3.094213652,0.216574868,0.169273765,0.077292537
2,1356.11,1363.217383,1361.912357,2050342,2417001,56.73571973,59.52942266,58.60803336,1355.4465,1354.1905,3.53882949,3.080442702,0.063149308,0.045303893
1077,1961.63,2007.314681,2015.62461,3460867,3242375,36.60139735,42.39879298,43.82720195,2043.818,2050.655,-20.93416374,-18.23155423,-0.253163884,-0.264944177
22,1425.13,1410.183021,1407.617026,3146231,2375477,66.93828396,66.02797262,68.34137719,1395.7835,1393.1515,14.23404096,13.94124373,0.321106585,0.279908182
2061,1957.5,1945.494923,1946.353795,3348250,3074543,50.95422673,52.77739299,48.65282342,1939.156,1937.7815,5.099374051,5.832710463,0.0524005,0.042869754
2171,2038.81,2064.288946,2068.362045,6118687,7397934,43.67070543,48.89528087,48.79407293,2065.238,2067.453,-2.254162509,-0.546860681,0.088045918,0.119413939
2160,2031.17,2055.871505,2062.107395,4084577,4531181,39.13289928,35.38184286,40.15149257,2061.334,2062.774,-9.37336752,-7.019254872,0.108683046,0.048904135
2405,1963.1,1971.014763,1970.3336,3787551,4574388,50.39590592,44.790582,54.88216778,1970.037,1972.5415,-1.53969974,-1.986669656,0.124723686,0.094760193
463,1443.24,1455.794523,1453.753306,4211930,4437120,43.99045636,41.77022704,45.29396763,1485.2155,1490.8225,-33.29812627,-36.46146276,0.024699683,-0.059266933
449,1496.91,1551.612946,1560.284712,2595206,2436705,36.24666435,41.10682499,41.23462848,1569.063,1573.0215,-17.54802197,-14.70948988,-0.048130844,0.021517527
1865,1971.66,1997.687106,1997.542019,2350746,2417346,57.68573866,59.05012194,61.61665002,1995.267,1994.2485,10.0419964,10.65691047,0.193692447,0.247977343
1498,1912.06,1918.347149,1922.517626,3341332,3717254,36.87775834,33.49650089,33.45954324,1943.7005,1948.532,-15.26470871,-14.14256862,-0.25466123,-0.209187393
2176,2008.49,2043.520634,2046.489664,4481924,5093183,41.13926401,36.6993949,41.5616381,2051.258,2054.9705,-9.828742024,-9.008027183,-0.035563279,-0.061813458
1177,2130.21,2135.327363,2136.404555,3290009,2721028,52.54372385,55.9002432,53.03691339,2117.7125,2112.171,13.64438081,15.00738169,0.224911632,0.216274573
153,1727.28,1699.919822,1688.115338,4962182,4880314,89.75099512,88.97481372,88.63600388,1650.743,1642.2235,48.58764198,46.12277473,0.45753202,0.405869525
1356,2028.77,2027.802396,2029.845151,6215445,5932785,49.70056788,58.99502925,53.76168628,2027.7765,2025.9535,7.022438397,8.490713627,-0.011921157,0.062756041
307,1663,1710.721438,1729.010647,2721419,3168671,27.01912019,23.09609534,28.5766772,1795.399,1807.894,-62.94073574,-58.17119304,-0.023020624,0.047394891
120,1513.66,1512.567906,1507.67633,3525320,4225562,74.7544966,73.40617964,75.54525185,1483.517,1478.9305,25.34502519,24.62384865,0.242070574,0.231930929
2399,1970.35,1958.046182,1958.420889,4511861,3734595,46.10909771,39.48927358,36.09818091,1977.3635,1978.7155,-8.781995833,-9.056790487,0.198163152,0.248962615
2300,1906.6,1898.774916,1892.98712,4403173,3865555,53.08440713,50.23745996,49.08631143,1894.954,1894.651,-12.37160129,-16.03488069,0.251473189,0.156531844
91,1423.58,1421.554737,1421.03579,2857969,2541954,51.01399058,47.18938998,44.70478718,1432.4405,1432.675,1.93654798,1.981117724,0.27536864,0.303480906
2279,1918.76,1972.401393,1974.866147,3044626,4014278,44.33501658,45.75013318,45.01679682,1968.9085,1972.0395,-5.168424901,-4.416938929,-0.071803579,0.003087603
1627,1979.45,1951.670584,1950.608492,3379360,2998647,52.39603383,51.67508314,54.26613976,1937.959,1936.1735,0.331929675,-0.274798259,0.148679349,0.171412799
1157,2048.17,2058.794803,2067.493648,2291835,2824828,36.73964511,38.50221455,40.67107292,2078.111,2082.7035,-21.34848172,-18.59665452,-0.132539707,-0.045068422
297,1824.78,1858.679142,1861.836729,2776714,2965735,43.17859744,39.42649191,40.08817704,1881.6025,1887.0375,-18.27547078,-17.9059997,0.045413253,-0.02843781
1568,1976.07,1949.476362,1950.295553,3074828,2912121,43.43969467,45.1773236,36.32283743,1961.707,1964.7695,-10.00036239,-10.20130232,-0.069615728,0.004655831
823,1627.43,1596.121775,1595.026614,2752722,2922609,44.28810766,42.23767402,43.06415471,1624.7785,1630.315,-22.17500499,-24.05631834,0.028438232,0.048789173
1692,1884.83,1896.14135,1899.570539,2834749,3381678,46.36790931,47.35596255,45.48994256,1896.692,1896.1555,4.731565358,6.677067434,0.0107616,0.033980183
1887,1994.96,2007.438824,2006.367452,2285389,2106506,57.80257631,60.36609118,52.43740853,1991.008,1988.858,9.303669655,9.380498206,0.210675087,0.204599823
2045,1920.82,1912.458859,1910.509716,3008435,2808947,49.96192232,49.00392883,43.61803815,1917.718,1918.1555,-7.701591177,-9.151819105,0.049626252,0.053102513
2508,1991.89,1978.328299,1975.765699,2146493,2371904,51.01112824,40.39473856,42.74818628,1977.6445,1978.3205,-7.630720743,-9.367350367,-0.15374162,-0.168087981
2422,2019.03,2017.735236,2015.096399,3695882,3663853,61.50778262,56.8976157,59.31098133,2004.9565,2003.241,12.18892773,11.73931867,0.108981046,0.127054473
60,1363.09,1378.235465,1381.530013,1909897,2226725,38.64665706,37.33469425,44.33024841,1395.8525,1399.796,-11.046159,-10.17184415,0.018190682,0.013232297
1312,1984.3,1935.503386,1930.228583,5010616,4691942,63.99936268,63.44935875,61.00571579,1897.655,1891.0115,28.37198704,27.59116698,0.227227901,0.229356601
429,1626.14,1557.910686,1550.388617,3516446,2524993,46.18281445,39.90091327,40.14176055,1580.7945,1587.096,-47.01329168,-53.77963658,-0.093629748,-0.055305307
2044,1921.23,1910.509716,1908.77632,2808947,2811202,49.00392883,43.61803815,38.00300657,1918.1555,1917.115,-9.151819105,-10.57241084,0.053102513,0.000431928
2087,2022.56,2025.252559,2021.350905,4234090,3288336,70.76892922,70.38419619,69.13190511,2007.1535,2004.5365,20.25890114,19.70523824,0.062627619,0.088653183
974,1860.83,1816.782627,1810.156544,2742330,2426962,68.89933189,65.90079231,64.70656548,1787.0085,1782.705,20.46484338,18.61767219,0.138654079,0.093771252
68,1413.14,1373.282674,1371.14549,1682010,1923268,49.91309177,40.43666938,44.01481805,1374.225,1374.9445,-8.376368998,-9.922984401,0.100836528,0.041878823
1255,1813.25,1900.643936,1899.1137,4346241,4032114,56.30226301,55.73124266,58.30323069,1881.979,1877.0775,27.46769933,28.52834089,0.106732743,0.172138049
2512,2035.98,2001.887988,1996.254207,2898042,2256571,61.09102218,60.43804775,62.89006908,1985.3985,1982.7565,3.970252874,1.433240433,-0.032649139,-0.108752051
2400,1987.32,1960.283239,1958.046182,3498625,4511861,50.18581023,46.10909771,39.48927358,1976.745,1977.3635,-7.350609755,-8.781995833,0.211212967,0.198163152
1382,1898.96,1950.527929,1958.705246,3990032,5359323,30.97385091,31.59875528,37.31456762,1970.462,1975.221,-18.82084008,-16.14218161,-0.122864134,-0.100464769
464,1477.92,1453.511882,1455.794523,3629998,4211930,40.53748864,43.99045636,41.77022704,1479.2415,1485.2155,-32.17450792,-33.29812627,-0.00617268,0.024699683
1828,1971.24,1959.337327,1960.498955,2003701,2226215,51.21007914,55.11516128,61.40274197,1943.3325,1939.9695,6.514745259,7.36157289,0.22508892,0.210766121
1322,1997.45,1994.155986,1987.23065,6814652,5158811,68.87902997,65.12486517,66.13747415,1966.8465,1958.544,34.9758625,34.01505941,0.317310329,0.291875445
761,1585.98,1583.110777,1581.03095,2463096,2600278,47.87419794,42.37219732,42.52279099,1598.557,1601.387,-15.08322698,-17.03777766,-0.041305548,-0.037142652
2000,1943.63,1951.428305,1952.825706,3147971,3325949,45.83356733,51.41188834,54.10102896,1943.596,1941.372,-4.657100651,-4.461647003,0.032915258,0.020219236
